,TF,Target,Label
945,MYC,TIPIN,1
946,MYC,PLIN3,1
947,MYC,SLC25A5,1
948,MYC,GPR18,1
949,MYC,BTLA,1
950,MYC,SAT1,1
951,MYC,APOE,1
952,MYC,FLT3,1
953,MYC,IL7R,1
954,MYC,PLEKHB1,1
955,MYC,TMSB4X,1
956,MYC,SLC29A1,1
957,MYC,BLNK,1
958,MYC,OBSL1,1
959,MYC,TTC39B,1
960,MYC,NRROS,1
961,MYC,TMEM37,1
962,MYC,CTTN,1
963,MYC,CAMK1D,1
964,MYC,ALDH1A1,1
965,MYC,ARHGEF39,1
966,MYC,ST8SIA4,1
967,MYC,NCEH1,1
968,MYC,JCHAIN,1
969,MYC,SDC2,1
970,MYC,DUSP1,1
971,MYC,EMB,1
972,MYC,CD44,1
973,MYC,PLD4,1
974,MYC,ITGB2,1
975,MYC,IGF1,1
976,MYC,CARD6,1
977,MYC,ANXA5,1
978,MYC,PROCR,1
979,MYC,SOX18,1
980,MYC,IRAK3,1
981,MYC,GM973,1
982,MYC,NR3C2,1
983,MYC,FCRL1,1
984,MYC,TNFAIP2,1
985,MYC,CERS4,1
986,MYC,SERPINA3G,1
987,MYC,ITGB7,1
988,MYC,MLLT3,1
989,MYC,SELL,1
990,MYC,CCDC112,1
991,MYC,TES,1
992,MYC,RASA4,1
993,MYC,H2-DMA,1
994,MYC,FGD2,1
995,MYC,KAZALD1,1
996,MYC,FCHO2,1
997,MYC,GHR,1
998,MYC,AMIGO2,1
999,MYC,BTG2,1
1000,MYC,PANX1,1
1001,MYC,TBXAS1,1
1002,MYC,ART4,1
1003,MYC,MAML3,1
1004,MYC,KCTD12,1
1005,MYC,MYCT1,1
1006,MYC,LONP2,1
1007,MYC,FDFT1,1
1008,MYC,GGTA1,1
1009,MYC,PTP4A3,1
1010,MYC,ANKRD33B,1
1011,MYC,FHL1,1
1012,MYC,CASP12,1
1013,MYC,SERPINB1A,1
1014,MYC,SERPINA3F,1
1015,MYC,CARD11,1
1016,MYC,CD53,1
1017,MYC,SHROOM4,1
1018,MYC,RNASE6,1
1019,MYC,PIRB,1
1020,MYC,ZFP422,1
1021,MYC,MYLK,1
1022,MYC,MAMDC2,1
1023,MYC,DTL,1
1024,MYC,SPC24,1
1025,MYC,FGFR3,1
1026,MYC,PRDM16,1
1027,MYC,COL4A1,1
1028,MYC,SATB1,1
1029,MYC,CD93,1
1030,MYC,CADPS2,1
1031,MYC,NAIP6,1
1032,MYC,CORO7,1
1033,MYC,RANBP1,1
1034,MYC,SERPINF1,1
1035,MYC,LCK,1
1036,MYC,RNF13,1
1037,MYC,EEPD1,1
1038,MYC,GPC1,1
1039,MYC,GDA,1
1040,MYC,NOXA1,1
1041,MYC,FAM171A1,1
1042,MYC,SLC35D3,1
1043,MYC,IFITM3,1
1044,MYC,TMEM268,1
1045,MYC,BC035044,1
1046,MYC,TMEM123,1
1047,MYC,NFIA,1
1048,MYC,AFF3,1
1049,MYC,ADSSL1,1
1050,MYC,IL17RA,1
1051,MYC,NT5C3,1
1052,MYC,GAS2L3,1
1053,MYC,MYO5A,1
1054,MYC,SLC26A11,1
1055,MYC,FKBP9,1
1056,MYC,UQCR11,1
1057,MYC,GM2A,1
1058,MYC,NUPR1,1
1059,MYC,TAPT1,1
1060,MYC,RHOJ,1
1061,MYC,TMEM206,1
1062,MYC,IFI27,1
1063,MYC,BDH2,1
1064,MYC,HNRNPAB,1
1065,MYC,FSTL1,1
1066,MYC,IL1R1,1
1067,MYC,N4BP3,1
1068,MYC,NWD1,1
1069,MYC,AKNA,1
1070,MYC,CDK6,1
1071,MYC,INHBA,1
1072,MYC,S100A6,1
1073,MYC,DUSP6,1
1074,MYC,PRUNE2,1
1075,MYC,SPNS2,1
1076,MYC,APP,1
1077,MYC,CPXM1,1
1078,MYC,DACH1,1
1079,MYC,MN1,1
1080,MYC,IRF6,1
1081,MYC,BCL2,1
1082,MYC,HNF4A,1
1083,MYC,CTSF,1
1084,MYC,CST7,1
1085,MYC,UNC93B1,1
1086,MYC,EFNA1,1
1087,MYC,UCP2,1
1088,MYC,SLCO3A1,1
1089,MYC,GBP9,1
1090,MYC,CNN3,1
1091,MYC,KIT,1
1092,MYC,LY9,1
1093,MYC,MCM4,1
1094,MYC,OTUB2,1
1095,MYC,LYN,1
1096,MYC,TSPAN3,1
1097,MYC,F11R,1
1098,MYC,SLC2A3,1
1099,MYC,STK10,1
1100,MYC,SYK,1
1101,MYC,GAA,1
1102,MYC,CHIL5,1
1103,MYC,NUDT19,1
1104,MYC,SNAP23,1
1105,MYC,ENPP5,1
1106,MYC,UBE2L6,1
1107,MYC,RP2,1
1108,MYC,NEURL3,1
1109,MYC,XDH,1
1110,MYC,ARHGEF18,1
1111,MYC,H2-Q6,1
1112,MYC,FAM171B,1
1113,MYC,SELENOP,1
1114,CBX7,SCRN1,1
1115,CBX7,TRIM47,1
1116,CBX7,RUSC2,1
1117,CBX7,SMPDL3A,1
1118,CBX7,FHL1,1
1119,CBX7,RCSD1,1
1120,CBX7,PLCL1,1
1121,CBX7,SLC26A11,1
1122,CBX7,LYN,1
1123,CBX7,CAR2,1
1124,CBX7,PROCR,1
1125,CBX7,JAM3,1
1126,CBX7,H2AFY,1
1127,CBX7,NFIA,1
1128,CBX7,CSGALNACT1,1
1129,CBX7,EEPD1,1
1130,CBX7,NRROS,1
1131,CBX7,MEF2C,1
1132,CBX7,CPXM1,1
1133,CBX7,CTSH,1
1134,CBX7,RFTN1,1
1135,CBX7,FAM110C,1
1136,CBX7,CADPS2,1
1137,CBX7,DPP4,1
1138,CBX7,CD44,1
1139,CBX7,NAV1,1
1140,CBX7,KAZALD1,1
1141,CBX7,KCTD12,1
1142,CBX7,NDN,1
1143,CBX7,EYA2,1
1144,CBX7,ZFP422,1
1145,CBX7,IGFBP4,1
1146,CBX7,PANX1,1
1147,CBX7,SLC22A3,1
1148,CBX7,VDR,1
1149,CBX7,FCHO2,1
1150,CBX7,DOCK11,1
1151,CBX7,SSTR2,1
1152,CBX7,PLXNC1,1
1153,CBX7,PGR,1
1154,CBX7,AFF3,1
1155,CBX7,CCDC136,1
1156,CBX7,IRAK3,1
1157,CBX7,STXBP1,1
1158,CBX7,PLEKHG6,1
1159,CBX7,FLT3,1
1160,CBX7,DUSP1,1
1161,CBX7,ST8SIA4,1
1162,CBX7,ATP1A3,1
1163,CBX7,VAMP5,1
1164,CBX7,MLLT3,1
1165,CBX7,INSRR,1
1166,CBX7,FAM171A1,1
1167,CBX7,PRDM16,1
1168,CBX7,TXNIP,1
1169,CBX7,TIPIN,1
1170,CBX7,LPCAT2,1
1171,CBX7,RAMP1,1
1172,CBX7,UNC93B1,1
1173,CBX7,NR3C2,1
1174,CBX7,IL17RA,1
1175,CBX7,FAM171B,1
1176,CBX7,CDK6,1
1177,CBX7,MPDZ,1
1178,CBX7,CREG1,1
1179,CBX7,PTP4A3,1
1180,CBX7,HID1,1
1181,CBX7,RUNX2,1
1182,CBX7,H1F0,1
1183,CBX7,CX3CL1,1
1184,CBX7,WLS,1
1185,CBX7,OBSCN,1
1186,CBX7,ANXA5,1
1187,CBX7,MN1,1
1188,CBX7,SFRP1,1
1189,CBX7,SNAP23,1
1190,CBX7,RAB40B,1
1191,CBX7,ICA1,1
1192,CBX7,SLC6A15,1
1193,CBX7,VEGFC,1
1194,CBX7,COQ8A,1
1195,CBX7,DENND2D,1
1196,CBX7,SLCO3A1,1
1197,CBX7,KIT,1
1198,CBX7,MEIS1,1
1199,CBX7,SLC18A2,1
1200,CBX7,PPIC,1
1201,CBX7,SHISA9,1
1202,CBX7,PLXNA1,1
1203,CBX7,FDFT1,1
1204,CBX7,RARB,1
1205,CBX7,VLDLR,1
1206,CBX7,SLC18A1,1
1207,CBX7,TMSB4X,1
1208,CBX7,FGFR3,1
1209,CBX7,NPM1,1
1210,CBX7,LDHB,1
1211,CBX7,CIPC,1
1212,CBX7,MAN1A,1
1213,CBX7,PDE1B,1
1214,CBX7,FRMD6,1
1215,CBX7,ME2,1
1216,CBX7,ARRDC4,1
1217,CBX7,RAB27B,1
1218,CBX7,GDA,1
1219,CBX7,PLSCR4,1
1220,CBX7,SATB1,1
1221,CBX7,IRF6,1
1222,CBX7,ANXA2,1
1223,CBX7,MAML3,1
1224,CBX7,JPT1,1
1225,CBX7,PDGFC,1
1226,CBX7,SH2D5,1
1227,CBX7,FADS1,1
1228,CBX7,SLC35D3,1
1229,CBX7,APP,1
1230,CBX7,LRRC8C,1
1231,CBX7,SSH2,1
1232,CBX7,MSMO1,1
1233,CBX7,PTPRE,1
1234,CBX7,DOCK10,1
1235,CBX7,ARHGEF28,1
1236,CBX7,PTGS1,1
1237,CBX7,CD63,1
1238,CBX7,CHRNB1,1
1239,CBX7,SDC2,1
1240,CBX7,ARPP21,1
1241,CBX7,CAV2,1
1242,CBX7,NDNF,1
1243,CBX7,CAMK1D,1
1244,CBX7,SEMA3D,1
1245,CBX7,ANKRD44,1
1246,CBX7,UPP1,1
1247,CBX7,PRUNE2,1
1248,CBX7,HDAC7,1
1249,CBX7,GUCY1A1,1
1250,CBX7,SLC39A13,1
1251,CBX7,PKIB,1
1252,CBX7,TRPC6,1
1253,CBX7,ZMIZ1,1
1254,CBX7,ARHGAP29,1
1255,CBX7,COL4A2,1
1256,CBX7,COL4A1,1
1257,CBX7,NOTCH1,1
1258,CBX7,DUSP5,1
1259,CBX7,HSPE1,1
1260,CBX7,ZFP612,1
1261,CBX7,GAA,1
1262,CBX7,RHOJ,1
1263,CBX7,OBSL1,1
1264,CBX7,SPNS2,1
1265,CBX7,ADSSL1,1
1266,CBX7,GATA2,1
1267,CBX7,CPNE8,1
1268,CBX7,GSN,1
1269,CBX7,OCLN,1
1270,CBX7,RASA4,1
1271,CBX7,GPC1,1
1272,CBX7,PARP8,1
1273,CBX7,SYK,1
1274,CBX7,PRKCH,1
1275,CBX7,F2R,1
1276,CBX7,IRF8,1
1277,CBX7,AMIGO2,1
1278,CBX7,GGTA1,1
1279,ELF1,ZFP658,1
1280,ELF1,PLD4,1
1281,ELF1,RPL41,1
1282,ELF1,MCM5,1
1283,ELF1,ITPR2,1
1284,ELF1,FUCA2,1
1285,ELF1,PARVG,1
1286,ELF1,YBX1,1
1287,ELF1,GPR171,1
1288,ELF1,CYFIP2,1
1289,ELF1,UBA7,1
1290,ELF1,XPC,1
1291,ELF1,SLC26A11,1
1292,ELF1,HACD4,1
1293,ELF1,TMSB4X,1
1294,ELF1,TMEM14C,1
1295,ELF1,CAMSAP2,1
1296,ELF1,TALDO1,1
1297,ELF1,SPI1,1
1298,ELF1,ARHGAP15,1
1299,ELF1,SERPINB6A,1
1300,ELF1,TM6SF1,1
1301,ELF1,MAN1A,1
1302,ELF1,SELPLG,1
1303,ELF1,GSN,1
1304,ELF1,CCL9,1
1305,ELF1,LYN,1
1306,ELF1,NCEH1,1
1307,ELF1,ITGB2,1
1308,ELF1,TMEM123,1
1309,ELF1,USP11,1
1310,ELF1,SLC9A9,1
1311,ELF1,LRRC8C,1
1312,ELF1,CD53,1
1313,ELF1,CD244A,1
1314,ELF1,CD69,1
1315,ELF1,SSH2,1
1316,ELF1,FRMD6,1
1317,ELF1,IL7R,1
1318,ELF1,IPCEF1,1
1319,ELF1,DUSP5,1
1320,ELF1,LAX1,1
1321,ELF1,TMEM173,1
1322,ELF1,PTPRE,1
1323,ELF1,DTL,1
1324,ELF1,TBC1D5,1
1325,ELF1,LONP2,1
1326,ELF1,FDFT1,1
1327,ELF1,DOCK10,1
1328,ELF1,WFDC17,1
1329,ELF1,PPCDC,1
1330,ELF1,GPR65,1
1331,ELF1,CBFB,1
1332,ELF1,ACAP1,1
1333,ELF1,NUCB2,1
1334,ELF1,RGS19,1
1335,ELF1,PRPS2,1
1336,ELF1,KCTD12,1
1337,ELF1,LCK,1
1338,ELF1,COX7B,1
1339,ELF1,KAZALD1,1
1340,ELF1,VAMP5,1
1341,ELF1,CARD6,1
1342,ELF1,PRKCH,1
1343,ELF1,SERP1,1
1344,ELF1,GIMAP1,1
1345,ELF1,ATP8B4,1
1346,ELF1,PPP1R15A,1
1347,ELF1,CIPC,1
1348,ELF1,AMPD2,1
1349,ELF1,SLFN2,1
1350,ELF1,NCAPD2,1
1351,ELF1,ZFP367,1
1352,ELF1,LAPTM5,1
1353,ELF1,NLRC3,1
1354,ELF1,SLC39A13,1
1355,ELF1,DUSP6,1
1356,ELF1,GBP4,1
1357,ELF1,SLC43A2,1
1358,ELF1,FGD2,1
1359,ELF1,CDK18,1
1360,ELF1,NT5C3,1
1361,ELF1,RASAL3,1
1362,ELF1,GNG2,1
1363,ELF1,CCT2,1
1364,ELF1,EYA2,1
1365,ELF1,NHP2,1
1366,ELF1,XDH,1
1367,ELF1,SAMSN1,1
1368,ELF1,ENG,1
1369,ELF1,CD33,1
1370,ELF1,TRIM47,1
1371,ELF1,ABHD17B,1
1372,ELF1,IFI27,1
1373,ELF1,PLCL1,1
1374,ELF1,RPS27L,1
1375,ELF1,OAS2,1
1376,ELF1,CISH,1
1377,ELF1,NEURL3,1
1378,ELF1,LTB,1
1379,ELF1,CKS1B,1
1380,ELF1,TBXA2R,1
1381,ELF1,NWD1,1
1382,ELF1,HSPE1,1
1383,ELF1,ITSN1,1
1384,ELF1,SLAMF1,1
1385,ELF1,RNF13,1
1386,ELF1,MOGS,1
1387,ELF1,NAIP6,1
1388,ELF1,COX6A1,1
1389,ELF1,ARHGAP18,1
1390,ELF1,LY9,1
1391,ELF1,SAT1,1
1392,ELF1,HSD3B7,1
1393,ELF1,FUT7,1
1394,ELF1,TMEM206,1
1395,ELF1,SYK,1
1396,ELF1,PLIN3,1
1397,ELF1,ATPIF1,1
1398,ELF1,ZNRF2,1
1399,ELF1,CST7,1
1400,ELF1,ARHGDIB,1
1401,ELF1,UQCR11,1
1402,ELF1,SLC44A2,1
1403,ELF1,H2-DMA,1
1404,ELF1,ME2,1
1405,ELF1,NDRG2,1
1406,ELF1,GAS2L3,1
1407,ELF1,NPM1,1
1408,ELF1,CORO1A,1
1409,ELF1,CCL3,1
1410,ELF1,RRAS,1
1411,ELF1,ARPP21,1
1412,ELF1,ARHGAP27,1
1413,ELF1,CAPG,1
1414,ELF1,PSTPIP1,1
1415,ELF1,DOK2,1
1416,ELF1,PKN3,1
1417,ELF1,PF4,1
1418,ELF1,RNF38,1
1419,ELF1,REL,1
1420,ELF1,NRROS,1
1421,ELF1,GSTM1,1
1422,ELF1,AP1S2,1
1423,ELF1,STK10,1
1424,ELF1,PARP8,1
1425,ELF1,GPR18,1
1426,ELF1,CDT1,1
1427,ELF1,POLA2,1
1428,ELF1,AKNA,1
1429,ELF1,MCM4,1
1430,ELF1,SLC25A5,1
1431,ELF1,SLC39A6,1
1432,ELF1,ELOVL5,1
1433,SPI1,UBASH3A,1
1434,SPI1,PDZK1IP1,1
1435,SPI1,RP2,1
1436,SPI1,SNAP47,1
1437,SPI1,ABCG3,1
1438,SPI1,FAM171A1,1
1439,SPI1,PRUNE2,1
1440,SPI1,GBP4,1
1441,SPI1,CAVIN2,1
1442,SPI1,EPSTI1,1
1443,SPI1,SSTR2,1
1444,SPI1,TTC39B,1
1445,SPI1,TFEC,1
1446,SPI1,JPT1,1
1447,SPI1,VAMP1,1
1448,SPI1,PPP1R15A,1
1449,SPI1,VDR,1
1450,SPI1,HMGB2,1
1451,SPI1,ZNRF2,1
1452,SPI1,CTSG,1
1453,SPI1,SCARF1,1
1454,SPI1,NKG7,1
1455,SPI1,LPCAT2,1
1456,SPI1,TMEM173,1
1457,SPI1,PAG1,1
1458,SPI1,SLC2A3,1
1459,SPI1,SDC2,1
1460,SPI1,ATPIF1,1
1461,SPI1,INHBA,1
1462,SPI1,INSRR,1
1463,SPI1,CLU,1
1464,SPI1,CD44,1
1465,SPI1,ANKRD33B,1
1466,SPI1,NOTCH1,1
1467,SPI1,NUDT19,1
1468,SPI1,DHRS3,1
1469,SPI1,UCP2,1
1470,SPI1,RGS2,1
1471,SPI1,PYGL,1
1472,SPI1,P2RX1,1
1473,SPI1,VLDLR,1
1474,SPI1,RNF213,1
1475,SPI1,IRF8,1
1476,SPI1,ADSSL1,1
1477,SPI1,IKZF1,1
1478,SPI1,N4BP3,1
1479,SPI1,TFR2,1
1480,SPI1,GOLM1,1
1481,SPI1,PDCD4,1
1482,SPI1,CCR9,1
1483,SPI1,CTTN,1
1484,SPI1,SYK,1
1485,SPI1,EVI2A,1
1486,SPI1,HSD3B7,1
1487,SPI1,DRC7,1
1488,SPI1,ARID5A,1
1489,SPI1,MCTP2,1
1490,SPI1,ARHGAP29,1
1491,SPI1,CHIL5,1
1492,SPI1,CDK18,1
1493,SPI1,CISH,1
1494,SPI1,SLCO3A1,1
1495,SPI1,LGMN,1
1496,SPI1,MYLK,1
1497,SPI1,OAS2,1
1498,SPI1,NAPSA,1
1499,SPI1,SLC39A6,1
1500,SPI1,PTPRE,1
1501,SPI1,PTGER2,1
1502,SPI1,TMEM14C,1
1503,SPI1,SOCS2,1
1504,SPI1,EEPD1,1
1505,SPI1,NCKAP1,1
1506,SPI1,TMEM176B,1
1507,SPI1,KRT18,1
1508,SPI1,NAV1,1
1509,SPI1,FLNA,1
1510,SPI1,TRIB3,1
1511,SPI1,MEIS1,1
1512,SPI1,CD81,1
1513,SPI1,ITGAL,1
1514,SPI1,RAB27B,1
1515,SPI1,CASP12,1
1516,SPI1,EMP1,1
1517,SPI1,ATP8B4,1
1518,SPI1,NDRG2,1
1519,SPI1,CBX7,1
1520,SPI1,TBXAS1,1
1521,SPI1,ERP29,1
1522,SPI1,TIPIN,1
1523,SPI1,XRCC6,1
1524,SPI1,OTUB2,1
1525,SPI1,CLIP3,1
1526,SPI1,LDHB,1
1527,SPI1,SLBP,1
1528,SPI1,GPR65,1
1529,SPI1,PRR5,1
1530,SPI1,ARHGEF18,1
1531,SPI1,RCSD1,1
1532,SPI1,CX3CL1,1
1533,SPI1,RHOH,1
1534,SPI1,LSP1,1
1535,SPI1,NWD1,1
1536,SPI1,CDK17,1
1537,SPI1,NDN,1
1538,SPI1,SH2D5,1
1539,SPI1,IFITM3,1
1540,SPI1,GM4951,1
1541,SPI1,BPIFC,1
1542,SPI1,YBX1,1
1543,SPI1,TMSB4X,1
1544,SPI1,USP11,1
1545,SPI1,CTSL,1
1546,SPI1,CAPG,1
1547,SPI1,CCDC136,1
1548,SPI1,PLD4,1
1549,SPI1,RASA4,1
1550,SPI1,PKN3,1
1551,SPI1,D630039A03RIK,1
1552,SPI1,ACAP1,1
1553,SPI1,RNF13,1
1554,SPI1,ITGB5,1
1555,SPI1,ITGB7,1
1556,SPI1,SERPINA3F,1
1557,SPI1,SELENOP,1
1558,SPI1,FDFT1,1
1559,SPI1,ZFP62,1
1560,SPI1,MAN1A,1
1561,SPI1,TSPAN2,1
1562,SPI1,PARP8,1
1563,SPI1,SELPLG,1
1564,SPI1,RUNX2,1
1565,SPI1,GMNN,1
1566,SPI1,COQ8A,1
1567,SPI1,CBFB,1
1568,SPI1,RAB40B,1
1569,SPI1,RHBDF1,1
1570,SPI1,HNRNPAB,1
1571,SPI1,DOCK10,1
1572,SPI1,NSMF,1
1573,SPI1,GM5111,1
1574,SPI1,OSGIN1,1
1575,SPI1,GIMAP1,1
1576,SPI1,FRMD6,1
1577,SPI1,SERPINA3N,1
1578,SPI1,CARD11,1
1579,SPI1,CD55,1
1580,SPI1,SPC24,1
1581,SPI1,CD69,1
1582,SPI1,FCHO2,1
1583,SPI1,DYNLL1,1
1584,SPI1,RFTN1,1
1585,SPI1,GFI1B,1
1586,SPI1,TES,1
1587,SPI1,RNASE6,1
1588,SPI1,ARHGDIB,1
1589,SPI1,GM2A,1
1590,SPI1,IGF1,1
1591,SPI1,ELOVL5,1
1592,SPI1,GSTM1,1
1593,SPI1,H2-Q6,1
1594,SPI1,MECOM,1
1595,SPI1,FCGRT,1
1596,SPI1,TSPAN13,1
1597,SPI1,PLSCR4,1
1598,SPI1,GHR,1
1599,SPI1,UQCR11,1
1600,SPI1,TRPV2,1
1601,SPI1,FADS1,1
1602,SPI1,PRNP,1
1603,SPI1,UAP1L1,1
1604,SPI1,SLFN2,1
1605,SPI1,CAMSAP2,1
1606,SPI1,CCR7,1
1607,SPI1,CD52,1
1608,SPI1,FGD2,1
1609,SPI1,IL12A,1
1610,SPI1,TMEM246,1
1611,SPI1,FAM110C,1
1612,SPI1,RGS19,1
1613,SPI1,ITGAM,1
1614,SPI1,EMB,1
1615,SPI1,MYCT1,1
1616,SPI1,COL4A1,1
1617,SPI1,ITSN1,1
1618,SPI1,CTNND2,1
1619,SPI1,PRIM1,1
1620,SPI1,CCL9,1
1621,SPI1,CPNE8,1
1622,SPI1,PPCDC,1
1623,SPI1,LACTB,1
1624,SPI1,SLC39A13,1
1625,SPI1,FGFR3,1
1626,SPI1,SLC26A11,1
1627,SPI1,REL,1
1628,SPI1,PARVG,1
1629,SPI1,NCEH1,1
1630,SPI1,TSC22D3,1
1631,SPI1,CRIP1,1
1632,SPI1,CAMK1D,1
1633,SPI1,SERPINF1,1
1634,SPI1,PEAR1,1
1635,SPI1,CD48,1
1636,SPI1,CCDC112,1
1637,SPI1,KLRD1,1
1638,SPI1,NEURL3,1
1639,SPI1,NLRC3,1
1640,SPI1,CD93,1
1641,SPI1,RPL41,1
1642,SPI1,CTSS,1
1643,SPI1,NAIP6,1
1644,SPI1,SYTL1,1
1645,SPI1,MKI67,1
1646,SPI1,NFE2,1
1647,SPI1,ENG,1
1648,SPI1,ART4,1
1649,SPI1,EBI3,1
1650,SPI1,MGAT1,1
1651,SPI1,KIT,1
1652,SPI1,PDGFC,1
1653,SPI1,CTSH,1
1654,SPI1,NDNF,1
1655,SPI1,SERPINA3G,1
1656,SPI1,ITGB2,1
1657,SPI1,PTP4A3,1
1658,SPI1,PPM1G,1
1659,SPI1,HOXA9,1
1660,SPI1,DENND2D,1
1661,SPI1,SHISA9,1
1662,SPI1,SLC18A2,1
1663,SPI1,H2AFY,1
1664,SPI1,IFI209,1
1665,SPI1,SLC22A3,1
1666,SPI1,CNN3,1
1667,SPI1,DACH1,1
1668,SPI1,CTSB,1
1669,SPI1,CAV2,1
1670,SPI1,IFI213,1
1671,SPI1,BC035044,1
1672,SPI1,LCP1,1
1673,SPI1,ST8SIA4,1
1674,SPI1,PGR,1
1675,SPI1,SLAMF1,1
1676,SPI1,KIF17,1
1677,SPI1,ABHD17B,1
1678,SPI1,AKNA,1
1679,SPI1,SCRN1,1
1680,SPI1,CERS4,1
1681,SPI1,LCK,1
1682,SPI1,CSGALNACT1,1
1683,SPI1,SLC44A2,1
1684,SPI1,AFF3,1
1685,SPI1,NHP2,1
1686,SPI1,LRRC8C,1
1687,SPI1,CTR9,1
1688,SPI1,FKBP9,1
1689,SPI1,TAPT1,1
1690,SPI1,IPCEF1,1
1691,SPI1,HACD4,1
1692,SPI1,RBPMS,1
1693,SPI1,DTL,1
1694,SPI1,WFDC17,1
1695,SPI1,PROCR,1
1696,SPI1,MAMDC2,1
1697,SPI1,GRAMD1A,1
1698,SPI1,MSMO1,1
1699,SPI1,JAM2,1
1700,SPI1,NUCB2,1
1701,SPI1,GPX1,1
1702,SPI1,SELL,1
1703,SPI1,SPNS2,1
1704,SPI1,CD53,1
1705,SPI1,LARS2,1
1706,SPI1,OCLN,1
1707,SPI1,CDK6,1
1708,SPI1,ARRDC4,1
1709,SPI1,CREG1,1
1710,SPI1,EFNA1,1
1711,SPI1,COX6A1,1
1712,SPI1,KCNK5,1
1713,SPI1,TPM4,1
1714,SPI1,FUCA2,1
1715,SPI1,CRACR2B,1
1716,SPI1,CPQ,1
1717,SPI1,TM6SF1,1
1718,SPI1,RAMP1,1
1719,SPI1,ADGRL4,1
1720,SPI1,MCM7,1
1721,SPI1,TNS2,1
1722,SPI1,ESR1,1
1723,SPI1,NCF1,1
1724,SPI1,TIFAB,1
1725,SPI1,CDT1,1
1726,SPI1,BDH2,1
1727,SPI1,UBE2L6,1
1728,SPI1,FAM171B,1
1729,SPI1,TMEM268,1
1730,SPI1,KBTBD11,1
1731,SPI1,SLC29A1,1
1732,SPI1,H2-DMA,1
1733,SPI1,ARHGAP15,1
1734,SPI1,POLA2,1
1735,SPI1,SLC16A2,1
1736,SPI1,SLC35D3,1
1737,SPI1,LYN,1
1738,SPI1,ZFP658,1
1739,SPI1,RPS27L,1
1740,SPI1,MPEG1,1
1741,SPI1,CST7,1
1742,SPI1,HCK,1
1743,SPI1,IRF6,1
1744,SPI1,IFITM1,1
1745,SPI1,RORA,1
1746,SPI1,ANXA5,1
1747,SPI1,PBX1,1
1748,SPI1,PECAM1,1
1749,SPI1,HID1,1
1750,SPI1,CD7,1
1751,SPI1,ENPP5,1
1752,SPI1,IFI27,1
1753,SPI1,GDA,1
1754,SPI1,TOP2A,1
1755,SPI1,F11R,1
1756,SPI1,DUSP6,1
1757,SPI1,NR3C2,1
1758,SPI1,CCT2,1
1759,SPI1,TMEM123,1
1760,SPI1,TUBB4B,1
1761,SPI1,LGALS1,1
1762,SPI1,RARB,1
1763,SPI1,SEMA3D,1
1764,SPI1,GBP2,1
1765,SPI1,CYP26B1,1
1766,SPI1,IFI27L2A,1
1767,SPI1,MPO,1
1768,SPI1,PLEKHB1,1
1769,SPI1,NCAPD2,1
1770,SPI1,TRPC6,1
1771,SPI1,ITGA6,1
1772,SPI1,PGRMC1,1
1773,SPI1,ZYX,1
1774,SPI1,GPR18,1
1775,SPI1,MN1,1
1776,SPI1,NUPR1,1
1777,SPI1,CORO7,1
1778,SPI1,RNF125,1
1779,SPI1,COX7B,1
1780,SPI1,SULT1A1,1
1781,SPI1,MOGS,1
1782,SPI1,SLC16A11,1
1783,SPI1,APLP2,1
1784,SPI1,TMEM37,1
1785,SPI1,RUSC2,1
1786,SPI1,PKIB,1
1787,SPI1,SERPINB6A,1
1788,SPI1,KAZALD1,1
1789,SPI1,MCM4,1
1790,SPI1,XPC,1
1791,SPI1,PLK2,1
1792,SPI1,AMPD2,1
1793,SPI1,STK10,1
1794,SPI1,H1F0,1
1795,SPI1,CPXM1,1
1796,SPI1,HDAC7,1
1797,SPI1,METTL7A1,1
1798,SPI1,CD74,1
1799,SPI1,FUT7,1
1800,SPI1,RASIP1,1
1801,SPI1,BCL2,1
1802,SPI1,IL17RA,1
1803,SPI1,PLEK,1
1804,SPI1,MPZL1,1
1805,SPI1,GP9,1
1806,SPI1,NEO1,1
1807,SPI1,PIRB,1
1808,SPI1,BLNK,1
1809,SPI1,IL18RAP,1
1810,SPI1,PANX1,1
1811,SPI1,MYCN,1
1812,SPI1,GIMAP4,1
1813,SPI1,FGD5,1
1814,SPI1,PLPPR3,1
1815,SPI1,ARHGAP27,1
1816,SPI1,RANBP1,1
1817,SPI1,SNAP23,1
1818,SPI1,GM973,1
1819,SPI1,COL4A2,1
1820,SPI1,GCSAM,1
1821,SPI1,CMAH,1
1822,SPI1,CD244A,1
1823,SPI1,ADAMTSL5,1
1824,SPI1,PRSS57,1
1825,SPI1,CFP,1
1826,SPI1,ANXA2,1
1827,SPI1,NFIA,1
1828,SPI1,UHRF1,1
1829,SPI1,TBC1D5,1
1830,SPI1,TRAF1,1
1831,SPI1,IGFBP4,1
1832,SPI1,CSF1R,1
1833,GATA2,TRPV2,1
1834,GATA2,ZFP62,1
1835,GATA2,TMEM14C,1
1836,GATA2,DUSP1,1
1837,GATA2,GSN,1
1838,GATA2,RAB27B,1
1839,GATA2,SELENOP,1
1840,GATA2,P2RY14,1
1841,GATA2,NUDT19,1
1842,GATA2,TM6SF1,1
1843,GATA2,ARHGEF18,1
1844,GATA2,VAV3,1
1845,GATA2,SLC2A3,1
1846,GATA2,KLF6,1
