,TF,Target,Label
969,SPI1,ANKRD44,1
970,SPI1,SLAMF1,1
971,SPI1,PPCDC,1
972,SPI1,FAM171A1,1
973,SPI1,MYLK,1
974,SPI1,CTR9,1
975,SPI1,SLC18A2,1
976,SPI1,KRT18,1
977,SPI1,CSF3R,1
978,SPI1,IL18RAP,1
979,SPI1,SERPINA3F,1
980,SPI1,DUSP1,1
981,SPI1,ITGAL,1
982,SPI1,ROBO4,1
983,SPI1,VAMP1,1
984,SPI1,STK17B,1
985,SPI1,PRIM1,1
986,SPI1,LSP1,1
987,SPI1,CPQ,1
988,SPI1,DEF8,1
989,SPI1,PANX1,1
990,SPI1,FOXO1,1
991,SPI1,ABCG3,1
992,SPI1,AFF3,1
993,SPI1,TMEM173,1
994,SPI1,NHP2,1
995,SPI1,BC035044,1
996,SPI1,CHRNB1,1
997,SPI1,GIMAP8,1
998,SPI1,LAG3,1
999,SPI1,DENND2D,1
1000,SPI1,ICA1,1
1001,SPI1,KCTD12,1
1002,SPI1,STXBP1,1
1003,SPI1,GSTM1,1
1004,SPI1,NDN,1
1005,SPI1,GNG11,1
1006,SPI1,FGD2,1
1007,SPI1,SNAP47,1
1008,SPI1,MYO5A,1
1009,SPI1,RNASE6,1
1010,SPI1,SLFN2,1
1011,SPI1,UNC93B1,1
1012,SPI1,OTULINL,1
1013,SPI1,AKNA,1
1014,SPI1,GBP2,1
1015,SPI1,RFTN1,1
1016,SPI1,CSGALNACT1,1
1017,SPI1,GM1966,1
1018,SPI1,IFI27L2A,1
1019,SPI1,DOCK11,1
1020,SPI1,UHRF1,1
1021,SPI1,CD81,1
1022,SPI1,SLC43A2,1
1023,SPI1,NOTCH1,1
1024,SPI1,FKBP9,1
1025,SPI1,RANBP1,1
1026,SPI1,TFPI,1
1027,SPI1,RAG2,1
1028,SPI1,CD9,1
1029,SPI1,SGMS1,1
1030,SPI1,SOCS2,1
1031,SPI1,PLPPR3,1
1032,SPI1,TBXAS1,1
1033,SPI1,DOK2,1
1034,SPI1,LAX1,1
1035,SPI1,FLNA,1
1036,SPI1,CRIP1,1
1037,SPI1,SERPINA3G,1
1038,SPI1,CD52,1
1039,SPI1,SELENOP,1
1040,SPI1,CDK18,1
1041,SPI1,TESPA1,1
1042,SPI1,CCT2,1
1043,SPI1,TXNIP,1
1044,SPI1,MECOM,1
1045,SPI1,BTLA,1
1046,SPI1,SLC16A10,1
1047,SPI1,ARPP21,1
1048,SPI1,SNAP23,1
1049,SPI1,ANXA5,1
1050,SPI1,CCNG2,1
1051,SPI1,CD34,1
1052,SPI1,RNF125,1
1053,SPI1,TBC1D5,1
1054,SPI1,CCDC112,1
1055,SPI1,RRAS,1
1056,SPI1,LACTB,1
1057,SPI1,ZFP422,1
1058,SPI1,SCARF1,1
1059,SPI1,EVI2A,1
1060,SPI1,IGFBP4,1
1061,SPI1,FCRL1,1
1062,SPI1,MYC,1
1063,SPI1,PDE1B,1
1064,SPI1,CTSH,1
1065,SPI1,SLC44A2,1
1066,SPI1,PTP4A3,1
1067,SPI1,SP100,1
1068,SPI1,FADS1,1
1069,SPI1,MCTP2,1
1070,SPI1,CD55,1
1071,SPI1,TFEC,1
1072,SPI1,TSC22D3,1
1073,SPI1,FCHO2,1
1074,SPI1,ARHGEF18,1
1075,SPI1,CDK19,1
1076,SPI1,TNS2,1
1077,SPI1,IL18BP,1
1078,SPI1,WLS,1
1079,SPI1,RAB38,1
1080,SPI1,RNF38,1
1081,SPI1,CD93,1
1082,SPI1,VLDLR,1
1083,SPI1,ADGRG3,1
1084,SPI1,EEPD1,1
1085,SPI1,ARID5A,1
1086,SPI1,NCEH1,1
1087,SPI1,CPXM1,1
1088,SPI1,GM5111,1
1089,SPI1,GSN,1
1090,SPI1,TAPT1,1
1091,SPI1,SYK,1
1092,SPI1,ELF1,1
1093,SPI1,TFR2,1
1094,SPI1,STK10,1
1095,SPI1,CD74,1
1096,SPI1,CISH,1
1097,SPI1,NKG7,1
1098,SPI1,FUT7,1
1099,SPI1,CD48,1
1100,SPI1,GOLM1,1
1101,SPI1,RHOF,1
1102,SPI1,ACAP1,1
1103,SPI1,RUNX1T1,1
1104,SPI1,SEMA3D,1
1105,SPI1,RORA,1
1106,SPI1,IFI27,1
1107,SPI1,RBPMS,1
1108,SPI1,CIPC,1
1109,SPI1,GPR65,1
1110,SPI1,PLSCR4,1
1111,SPI1,FUCA2,1
1112,SPI1,UPP1,1
1113,SPI1,PAFAH2,1
1114,SPI1,H2-DMA,1
1115,SPI1,CRACR2B,1
1116,SPI1,MCM4,1
1117,SPI1,CTSB,1
1118,SPI1,PPM1G,1
1119,SPI1,PRUNE2,1
1120,SPI1,ITGB7,1
1121,SPI1,PEAR1,1
1122,SPI1,TMEM246,1
1123,SPI1,CCR7,1
1124,SPI1,ARHGEF39,1
1125,SPI1,SIGLECG,1
1126,SPI1,GIMAP5,1
1127,SPI1,TSPAN3,1
1128,SPI1,CTSS,1
1129,SPI1,REL,1
1130,SPI1,EMP1,1
1131,SPI1,CYFIP2,1
1132,SPI1,DHRS3,1
1133,SPI1,OSGIN1,1
1134,SPI1,HSD3B7,1
1135,SPI1,SYTL1,1
1136,SPI1,HMGB2,1
1137,GFI1B,RGS19,1
1138,GFI1B,PECAM1,1
1139,GFI1B,HDAC7,1
1140,GFI1B,PRNP,1
1141,GFI1B,UBE2L6,1
1142,GFI1B,UAP1L1,1
1143,GFI1B,XRCC6,1
1144,GFI1B,TMEM14C,1
1145,GFI1B,TESPA1,1
1146,GFI1B,PROCR,1
1147,GFI1B,CD44,1
1148,GFI1B,MAML3,1
1149,GFI1B,MYO5A,1
1150,GFI1B,PF4,1
1151,GFI1B,MPZL1,1
1152,GFI1B,RGS2,1
1153,GFI1B,CTSL,1
1154,GFI1B,CD69,1
1155,GFI1B,CDK19,1
1156,GFI1B,DHRS3,1
1157,GFI1B,TMEM123,1
1158,GFI1B,SLC44A2,1
1159,GFI1B,PPM1G,1
1160,GFI1B,NCEH1,1
1161,GFI1B,DTL,1
1162,GFI1B,HNRNPAB,1
1163,GFI1B,TFEC,1
1164,GFI1B,CMAH,1
1165,GFI1B,STK17B,1
1166,GFI1B,KAZALD1,1
1167,GFI1B,CD33,1
1168,GFI1B,ABHD17B,1
1169,GFI1B,ART4,1
1170,GFI1B,PLPPR3,1
1171,GFI1B,ARID5A,1
1172,GFI1B,MAMDC2,1
1173,GFI1B,UPP1,1
1174,GFI1B,ZMIZ1,1
1175,GFI1B,CSGALNACT1,1
1176,GFI1B,IRF8,1
1177,GFI1B,ADSSL1,1
1178,GFI1B,BTLA,1
1179,GFI1B,ITGB2,1
1180,GFI1B,ITGB5,1
1181,GFI1B,SERPINB6A,1
1182,GFI1B,VAMP1,1
1183,GFI1B,RNF125,1
1184,GFI1B,CLEC12A,1
1185,GFI1B,LGMN,1
1186,GFI1B,RASAL3,1
1187,GFI1B,SLC39A13,1
1188,GFI1B,TMEM268,1
1189,GFI1B,FUCA2,1
1190,GFI1B,MYCN,1
1191,GFI1B,NUPR1,1
1192,GFI1B,LACTB,1
1193,GFI1B,NFE2,1
1194,GFI1B,TES,1
1195,GFI1B,MEIS1,1
1196,GFI1B,DYNLL1,1
1197,GFI1B,CD53,1
1198,GFI1B,KCTD12,1
1199,GFI1B,TYROBP,1
1200,GFI1B,CTR9,1
1201,GFI1B,PTPRE,1
1202,GFI1B,RNF38,1
1203,GFI1B,ZFP367,1
1204,GFI1B,PLIN3,1
1205,GFI1B,RBPMS,1
1206,GFI1B,SERP1,1
1207,GFI1B,CFP,1
1208,GFI1B,TMEM173,1
1209,GFI1B,REL,1
1210,GFI1B,GM2A,1
1211,GFI1B,PYGL,1
1212,GFI1B,ITGAL,1
1213,GFI1B,ESR1,1
1214,GFI1B,MGAT1,1
1215,GFI1B,MCM7,1
1216,GFI1B,EFNA1,1
1217,GFI1B,IKZF1,1
1218,GFI1B,SLBP,1
1219,GFI1B,NEURL3,1
1220,GFI1B,SLC18A2,1
1221,GFI1B,CCT2,1
1222,GFI1B,GMNN,1
1223,GFI1B,CCNG2,1
1224,GFI1B,PKN3,1
1225,GFI1B,CD244A,1
1226,GFI1B,TXNIP,1
1227,GFI1B,CAV2,1
1228,GFI1B,ME2,1
1229,GFI1B,SPI1,1
1230,GFI1B,CTSS,1
1231,IRF8,GAS2L3,1
1232,IRF8,XRCC6,1
1233,IRF8,TBXA2R,1
1234,IRF8,CST7,1
1235,IRF8,PLEK,1
1236,IRF8,PLIN3,1
1237,IRF8,MEIS1,1
1238,IRF8,HACD4,1
1239,IRF8,UPP1,1
1240,IRF8,WLS,1
1241,IRF8,H2-Q6,1
1242,IRF8,UNC93B1,1
1243,IRF8,CBFB,1
1244,IRF8,GM1966,1
1245,IRF8,APOE,1
1246,IRF8,ENG,1
1247,IRF8,TES,1
1248,IRF8,DUSP5,1
1249,IRF8,GBP9,1
1250,IRF8,BLNK,1
1251,IRF8,NUDT19,1
1252,IRF8,CD48,1
1253,IRF8,CTTN,1
1254,IRF8,GFI1B,1
1255,IRF8,VAMP1,1
1256,IRF8,ITPR2,1
1257,IRF8,DOCK10,1
1258,IRF8,TMEM173,1
1259,IRF8,PIRB,1
1260,IRF8,ELF1,1
1261,IRF8,GBP2,1
1262,IRF8,FCRL1,1
1263,IRF8,CCL3,1
1264,IRF8,PKN3,1
1265,IRF8,LDHB,1
1266,IRF8,FGD2,1
1267,IRF8,ESR1,1
1268,IRF8,CDK19,1
1269,IRF8,FUT7,1
1270,IRF8,TBXAS1,1
1271,IRF8,CD74,1
1272,IRF8,SELENOP,1
1273,IRF8,TM6SF1,1
1274,IRF8,H2-OB,1
1275,IRF8,ARL11,1
1276,IRF8,MYC,1
1277,IRF8,SULT1A1,1
1278,IRF8,CD53,1
1279,IRF8,MYO5A,1
1280,IRF8,SERPINA3G,1
1281,IRF8,WFDC17,1
1282,IRF8,RARB,1
1283,IRF8,GM4951,1
1284,IRF8,MCM7,1
1285,IRF8,UBA7,1
1286,IRF8,GPR18,1
1287,IRF8,EEPD1,1
1288,IRF8,OAS2,1
1289,IRF8,RNF213,1
1290,IRF8,EPSTI1,1
1291,IRF8,XPC,1
1292,IRF8,AMPD2,1
1293,IRF8,CIPC,1
1294,IRF8,LONP2,1
1295,IRF8,DENND2D,1
1296,IRF8,ARHGAP15,1
1297,IRF8,TESPA1,1
1298,IRF8,ZFP367,1
1299,IRF8,RHOH,1
1300,IRF8,S100A6,1
1301,IRF8,ARRDC4,1
1302,IRF8,IL7R,1
1303,IRF8,IKZF1,1
1304,IRF8,SLC35D3,1
1305,IRF8,RBPMS,1
1306,IRF8,CD33,1
1307,IRF8,ZBTB20,1
1308,IRF8,CPQ,1
1309,IRF8,ITGB2,1
1310,IRF8,RNASE6,1
1311,IRF8,PARVG,1
1312,IRF8,OSGIN1,1
1313,IRF8,MEF2C,1
1314,IRF8,RP2,1
1315,IRF8,ITGAL,1
1316,IRF8,SAMSN1,1
1317,IRF8,IL18BP,1
1318,IRF8,VAV3,1
1319,IRF8,SLFN2,1
1320,IRF8,SLC43A2,1
1321,IRF8,NUPR1,1
1322,IRF8,TFEC,1
1323,IRF8,UBE2L6,1
1324,IRF8,KAZALD1,1
1325,IRF8,NT5C3,1
1326,IRF8,SLC39A13,1
1327,IRF8,ANGPT1,1
1328,IRF8,SGMS1,1
1329,IRF8,DOK2,1
1330,IRF8,RASSF2,1
1331,IRF8,TYROBP,1
1332,IRF8,KCTD12,1
1333,IRF8,PLD4,1
1334,CBFB,TPM4,1
1335,CBFB,GBP9,1
1336,CBFB,TRIM16,1
1337,CBFB,TMEM123,1
1338,CBFB,CMAH,1
1339,CBFB,ZNRF2,1
1340,CBFB,S100A6,1
1341,CBFB,TMEM173,1
1342,CBFB,SLAMF1,1
1343,CBFB,HSD3B7,1
1344,CBFB,LSP1,1
1345,CBFB,GBP2,1
1346,CBFB,APP,1
1347,CBFB,RARB,1
1348,CBFB,IGFBP4,1
1349,CBFB,PRUNE2,1
1350,CBFB,GIMAP1,1
1351,CBFB,SSH2,1
1352,CBFB,RHOH,1
1353,CBFB,CCR7,1
1354,CBFB,SYTL1,1
1355,CBFB,MAML3,1
1356,CBFB,CDK6,1
1357,CBFB,NDRG2,1
1358,CBFB,POLA2,1
1359,CBFB,CHRNB1,1
1360,CBFB,YBX1,1
1361,CBFB,NSMF,1
1362,CBFB,GFI1B,1
1363,CBFB,SAMSN1,1
1364,CBFB,GMNN,1
1365,CBFB,KCTD12,1
1366,CBFB,PTGS1,1
1367,CBFB,CTNNAL1,1
1368,CBFB,RCSD1,1
1369,CBFB,AMPD2,1
1370,CBFB,RAG2,1
1371,CBFB,CCT2,1
1372,CBFB,PLIN3,1
1373,CBFB,TYROBP,1
1374,CBFB,SYK,1
1375,CBFB,FUT7,1
1376,CBFB,RRAS,1
1377,CBFB,GBP4,1
1378,CBFB,H1F0,1
1379,CBFB,CD9,1
1380,CBFB,ATP8B4,1
1381,CBFB,SLC29A1,1
1382,CBFB,SLC39A6,1
1383,CBFB,STARD4,1
1384,CBFB,SMPDL3A,1
1385,CBFB,JPT1,1
1386,CBFB,FADS1,1
1387,CBFB,ANXA5,1
1388,CBFB,TESPA1,1
1389,CBFB,RASSF2,1
1390,CBFB,PYGL,1
1391,CBFB,MAGED2,1
1392,CBFB,GPR65,1
1393,CBFB,MPO,1
1394,CBFB,SH2D5,1
1395,CBFB,RGS2,1
1396,CBFB,IFI27,1
1397,CBFB,ITSN1,1
1398,CBFB,RP2,1
1399,CBFB,CD81,1
1400,CBFB,TMEM206,1
1401,CBFB,DEF8,1
1402,CBFB,PRKCH,1
1403,CBFB,SLC26A11,1
1404,CBFB,RNF38,1
1405,CBFB,RGS19,1
1406,CBFB,HLF,1
1407,CBFB,PAQR5,1
1408,CBFB,MYCT1,1
1409,CBFB,DUSP6,1
1410,CBFB,ITGB5,1
1411,CBFB,CPQ,1
1412,CBFB,ITGB7,1
1413,CBFB,DYNLL1,1
1414,CBFB,SELPLG,1
1415,CBFB,ENG,1
1416,CBFB,CTSL,1
1417,CBFB,CTTN,1
1418,CBFB,IFI213,1
1419,CBFB,ITGB2,1
1420,CBFB,VDR,1
1421,CBFB,NUDT19,1
1422,CBFB,TBXA2R,1
1423,CBFB,TRPV2,1
1424,CBFB,LGMN,1
1425,CBFB,NKG7,1
1426,CBFB,HAAO,1
1427,CBFB,UAP1L1,1
1428,CBFB,MEIS1,1
1429,CBFB,PPM1G,1
1430,CBFB,SLC2A3,1
1431,CBFB,REL,1
1432,CBFB,IRF6,1
1433,CBFB,FGD5,1
1434,CBFB,NUPR1,1
1435,CBFB,CD69,1
1436,CBFB,EVI2A,1
1437,CBFB,PLEK,1
1438,CBFB,ST8SIA4,1
1439,CBFB,GP9,1
1440,CBFB,TM6SF1,1
1441,CBFB,PDE1B,1
1442,CBFB,MYCN,1
1443,CBFB,MPZL1,1
1444,CBFB,HID1,1
1445,CBFB,KLF3,1
1446,CBFB,CD53,1
1447,CBFB,FLT3,1
1448,CBFB,UNC93B1,1
1449,CBFB,SLBP,1
1450,CBFB,MYLK,1
1451,CBFB,UBE2L6,1
1452,CBFB,SNAP47,1
1453,CBFB,ELL2,1
1454,CBFB,TRAF1,1
1455,CBFB,KLF6,1
1456,CBFB,GAA,1
1457,CBFB,CORO7,1
1458,CBFB,IL18RAP,1
1459,CBFB,RNASE6,1
1460,CBFB,PLXDC2,1
1461,CBFB,LAX1,1
1462,CBFB,RUNX2,1
1463,CBFB,CLEC12A,1
1464,CBFB,ACAP1,1
1465,CBFB,HMGB2,1
1466,CBFB,CYFIP2,1
1467,CBFB,NT5C3,1
1468,CBFB,PLXNC1,1
1469,CBFB,NUCB2,1
1470,CBFB,MCTP2,1
1471,CBFB,VAMP1,1
1472,CBFB,ART4,1
1473,CBFB,OTULINL,1
1474,CBFB,EPSTI1,1
1475,CBFB,FAM171A1,1
1476,CBFB,CREG1,1
1477,CBFB,ENPP5,1
1478,CBFB,RORA,1
1479,CBFB,SPC24,1
1480,CBFB,PRIM1,1
1481,CBFB,DOCK10,1
1482,CBFB,VAMP5,1
1483,CBFB,ARHGEF39,1
1484,CBFB,LYN,1
1485,CBFB,LDHB,1
1486,CBFB,TNFAIP2,1
1487,CBFB,NFE2,1
1488,CBFB,MCM5,1
1489,CBFB,GPR171,1
1490,CBFB,BTG2,1
1491,CBFB,ADSSL1,1
1492,CBFB,ARRDC4,1
1493,CBFB,LCK,1
1494,CBFB,FUT8,1
1495,CBFB,NWD1,1
1496,CBFB,ARHGAP27,1
1497,CBFB,PRNP,1
1498,CBFB,SELENOP,1
1499,CBFB,TUBB4B,1
1500,CBFB,RFTN1,1
1501,CBFB,GPR18,1
1502,CBFB,SLCO3A1,1
1503,CBFB,CDK19,1
1504,CBFB,BCL2,1
1505,CBFB,SPI1,1
1506,CBFB,DPP4,1
1507,CBFB,CTSB,1
1508,CBFB,IRAK3,1
1509,CBFB,TSPAN3,1
1510,CBFB,ZFP367,1
1511,CBFB,P2RX1,1
1512,CBFB,ITGA6,1
1513,CBFB,RNF13,1
1514,CBFB,METTL7A1,1
1515,CBFB,CFP,1
1516,CBFB,APLP2,1
1517,CBFB,D630039A03RIK,1
1518,CBFB,SLC18A2,1
1519,CBFB,GSTM1,1
1520,CBFB,CTR9,1
1521,CBFB,EMB,1
1522,CBFB,DUSP1,1
1523,CBFB,MYC,1
1524,CBFB,TOP2A,1
1525,CBFB,PPIC,1
1526,CBFB,IRF8,1
1527,CBFB,LONP2,1
1528,CBFB,NHP2,1
1529,CBFB,VAV3,1
1530,CBFB,CKS1B,1
1531,CBFB,ANXA2,1
1532,CBFB,COQ8A,1
1533,CBFB,NLRC3,1
1534,CBFB,BPIFC,1
1535,CBFB,GOLM1,1
1536,CBFB,ARHGAP18,1
1537,CBFB,CDT1,1
1538,CBFB,PKN3,1
1539,CBFB,F2R,1
1540,CBFB,CISH,1
1541,CBFB,SSTR2,1
1542,CBFB,PDGFRB,1
1543,CBFB,TXNIP,1
1544,CBFB,CD33,1
1545,CBFB,SERPINB6A,1
1546,CBFB,SLA,1
1547,CBFB,CAMK1D,1
1548,CBFB,RNF125,1
1549,CBFB,NRROS,1
1550,CBFB,PARVG,1
1551,CBFB,ZBTB20,1
1552,CBFB,LACTB,1
1553,CBFB,FRMD6,1
1554,CBFB,SLC18A1,1
1555,CBFB,ELOVL5,1
1556,CBFB,MGAT1,1
1557,CBFB,IL12A,1
1558,CBFB,NAPSA,1
1559,CBFB,EEPD1,1
1560,CBFB,ZFP422,1
1561,CBFB,CBX7,1
1562,CBFB,DTL,1
1563,CBFB,ABHD17B,1
1564,CBFB,CIPC,1
1565,CBFB,ERP29,1
1566,CBFB,LGALS1,1
1567,CBFB,HDAC7,1
1568,CBFB,BTLA,1
1569,CBFB,TAPT1,1
1570,CBFB,PANX1,1
1571,CBFB,HNRNPAB,1
1572,CBFB,ARL11,1
1573,CBFB,SAT1,1
1574,CBFB,MYO5A,1
1575,CBFB,H2-DMA,1
1576,CBFB,PRPS2,1
1577,CBFB,DHRS3,1
1578,CBFB,ABCG3,1
1579,CBFB,NOTCH1,1
1580,CBFB,STK10,1
1581,CBFB,AKNA,1
1582,CBFB,CD44,1
1583,CBFB,LRRC8C,1
1584,CBFB,CRIP1,1
1585,CBFB,LTB,1
1586,CBFB,WLS,1
1587,CBFB,PTP4A3,1
1588,CBFB,ABCG2,1
1589,CBFB,MAN1A,1
1590,CBFB,N4BP3,1
1591,CBFB,MOGS,1
1592,CBFB,ITPR2,1
1593,CBFB,ESR1,1
1594,CBFB,FOXO1,1
1595,CBFB,PPCDC,1
1596,CBFB,CPXM1,1
1597,CBFB,PLSCR4,1
1598,CBFB,KLHL4,1
1599,CBFB,ANKRD44,1
1600,MEIS1,RASAL3,1
1601,MEIS1,SLC22A3,1
1602,MEIS1,CTR9,1
1603,MEIS1,FCGRT,1
1604,MEIS1,IL18RAP,1
1605,MEIS1,MCM7,1
1606,MEIS1,STK10,1
1607,MEIS1,HID1,1
1608,MEIS1,RGS19,1
1609,MEIS1,ABCG2,1
1610,MEIS1,NUDT19,1
1611,MEIS1,MGAT1,1
1612,MEIS1,ARHGAP15,1
1613,MEIS1,PRKCH,1
1614,MEIS1,DYNLL1,1
1615,MEIS1,GDF3,1
1616,MEIS1,ITPR2,1
1617,MEIS1,PIRB,1
1618,MEIS1,SLC39A6,1
1619,MEIS1,DENND2D,1
1620,MEIS1,MPZL1,1
1621,MEIS1,TMEM268,1
1622,MEIS1,SLC2A3,1
1623,MEIS1,CBX7,1
1624,MEIS1,REL,1
1625,MEIS1,ERP29,1
1626,MEIS1,ARHGEF39,1
1627,MEIS1,AMPD2,1
1628,MEIS1,RUNX2,1
1629,MEIS1,TMEM206,1
1630,MEIS1,SLCO3A1,1
1631,MEIS1,CBFB,1
1632,MEIS1,NCEH1,1
1633,MEIS1,SPNS3,1
1634,MEIS1,CD63,1
1635,MEIS1,CD53,1
1636,MEIS1,CD244A,1
1637,MEIS1,ANGPT1,1
1638,MEIS1,CIPC,1
1639,MEIS1,LRRC8C,1
1640,MEIS1,EEPD1,1
1641,MEIS1,RAMP1,1
1642,MEIS1,DACH1,1
1643,MEIS1,BC035044,1
1644,MEIS1,PPM1G,1
1645,MEIS1,TBXAS1,1
1646,MEIS1,EFNA1,1
1647,MEIS1,H2-OB,1
1648,MEIS1,ARPP21,1
1649,MEIS1,ADSSL1,1
1650,MEIS1,NT5C3,1
1651,MEIS1,KCTD12,1
1652,MEIS1,ENPP5,1
1653,MEIS1,APP,1
1654,MEIS1,PYGL,1
1655,MEIS1,GGTA1,1
1656,MEIS1,MLLT3,1
1657,MEIS1,NFE2,1
1658,MEIS1,ZNRF2,1
1659,MEIS1,DCK,1
1660,MEIS1,FRMD6,1
1661,MEIS1,DUSP6,1
1662,MEIS1,HDAC7,1
1663,MEIS1,GNG11,1
1664,MEIS1,PRIM1,1
1665,MEIS1,RHOH,1
1666,MEIS1,VDR,1
1667,MEIS1,PTGS1,1
1668,MEIS1,CD55,1
1669,MEIS1,TYROBP,1
1670,MEIS1,EMP1,1
1671,MEIS1,PGRMC1,1
1672,MEIS1,CCDC112,1
1673,MEIS1,PLEK,1
1674,MEIS1,CTTN,1
1675,MEIS1,IL1R1,1
1676,MEIS1,CMAH,1
1677,MEIS1,VEGFC,1
1678,MEIS1,HOXA9,1
1679,MEIS1,ELOVL5,1
1680,MEIS1,NLRC3,1
1681,MEIS1,ABHD17B,1
1682,MEIS1,PF4,1
1683,MEIS1,PAFAH2,1
1684,MEIS1,PANX1,1
1685,MEIS1,EMB,1
1686,MEIS1,KLF3,1
1687,MEIS1,STARD4,1
1688,MEIS1,SLFN2,1
1689,MEIS1,SELPLG,1
1690,MEIS1,TFR2,1
1691,MEIS1,SLC18A1,1
1692,MEIS1,PRNP,1
1693,MEIS1,HAAO,1
1694,MEIS1,GMNN,1
1695,MEIS1,CKS1B,1
1696,MEIS1,TMEM14C,1
1697,MEIS1,GAS2L3,1
1698,MEIS1,GSN,1
1699,MEIS1,SGMS1,1
1700,MEIS1,CDK19,1
1701,MEIS1,FUCA2,1
1702,MEIS1,CCL3,1
1703,MEIS1,FUT7,1
1704,MEIS1,RASA4,1
1705,MEIS1,CPQ,1
1706,MEIS1,GM1966,1
1707,MEIS1,UAP1L1,1
1708,MEIS1,XPC,1
1709,MEIS1,NR3C2,1
1710,MEIS1,EVI2A,1
1711,MEIS1,LGMN,1
1712,MEIS1,PARP8,1
1713,MEIS1,NRROS,1
1714,MEIS1,CDK6,1
1715,MEIS1,BTLA,1
1716,MEIS1,TSPAN3,1
1717,MEIS1,PPCDC,1
1718,MEIS1,SPNS2,1
1719,MEIS1,SERP1,1
1720,MEIS1,CD69,1
1721,MEIS1,OTULINL,1
1722,MEIS1,CD44,1
1723,MEIS1,TBC1D5,1
1724,MEIS1,HACD4,1
1725,MEIS1,ARL11,1
1726,MEIS1,DOCK10,1
1727,MEIS1,FOXO1,1
1728,MEIS1,ADGRG3,1
1729,MEIS1,IFI27,1
1730,MEIS1,ST8SIA4,1
1731,MEIS1,ARRDC4,1
1732,MEIS1,TINAGL1,1
1733,MEIS1,NSMF,1
1734,MEIS1,SLBP,1
1735,MEIS1,ANKRD44,1
1736,MEIS1,ANKRD33B,1
1737,MEIS1,SLC44A2,1
1738,MEIS1,PAG1,1
1739,MEIS1,OTUB2,1
1740,MEIS1,LYN,1
1741,MEIS1,RNF13,1
1742,MEIS1,H2-DMA,1
1743,MEIS1,AP1S2,1
1744,MEIS1,LSP1,1
1745,MEIS1,CDT1,1
1746,MEIS1,S100A6,1
1747,MEIS1,LONP2,1
1748,MEIS1,TSC22D3,1
1749,MEIS1,SERPINB6A,1
1750,MEIS1,VAV3,1
1751,MEIS1,SLC39A13,1
1752,MEIS1,FCHO2,1
1753,MEIS1,KLF6,1
1754,MEIS1,CST7,1
1755,MEIS1,TXNIP,1
1756,MEIS1,LACTB,1
1757,MEIS1,CCNG2,1
1758,MEIS1,VAMP5,1
1759,MEIS1,PAQR5,1
1760,MEIS1,MYC,1
1761,MEIS1,C1RL,1
1762,MEIS1,PBX1,1
1763,MEIS1,CAPG,1
1764,MEIS1,CTSL,1
1765,MEIS1,AFDN,1
1766,MEIS1,MPO,1
1767,MEIS1,ITSN1,1
1768,MEIS1,GM973,1
1769,MEIS1,PTPRE,1
1770,MEIS1,MECOM,1
1771,MEIS1,SLC9A9,1
1772,MEIS1,RGS2,1
1773,MEIS1,KAZALD1,1
1774,MEIS1,IRAK3,1
1775,MEIS1,ITGAL,1
1776,MEIS1,MYO5A,1
1777,MEIS1,CDK17,1
1778,MEIS1,NCAPD2,1
1779,MEIS1,PLD4,1
1780,MEIS1,COQ8A,1
1781,MEIS1,ARID5A,1
1782,MEIS1,STXBP1,1
1783,MEIS1,ZFP62,1
1784,MEIS1,TM6SF1,1
1785,MEIS1,APLP2,1
1786,MEIS1,DEF8,1
1787,MEIS1,SIGLECG,1
1788,MEIS1,XRCC6,1
1789,MEIS1,MAN1A,1
1790,MEIS1,SP100,1
1791,MEIS1,RORA,1
1792,MEIS1,SLC43A2,1
1793,MEIS1,CTSH,1
1794,MEIS1,CHRNB1,1
1795,MEIS1,ZFP367,1
1796,MEIS1,PTP4A3,1
1797,MEIS1,PEAR1,1
1798,MEIS1,SH2D5,1
1799,MEIS1,TRIB3,1
1800,MEIS1,CDKN1C,1
1801,MEIS1,DHRS3,1
1802,MEIS1,SLC26A11,1
1803,MEIS1,SLC16A10,1
1804,MEIS1,MCM5,1
1805,MEIS1,SNAP23,1
1806,MEIS1,PRUNE2,1
1807,MEIS1,PARVG,1
1808,MEIS1,CISH,1
1809,MEIS1,WFDC17,1
1810,MEIS1,TAPT1,1
1811,MEIS1,ARHGAP18,1
1812,MEIS1,NUPR1,1
1813,MEIS1,SPC24,1
1814,MEIS1,OSGIN1,1
1815,NOTCH1,CD34,1
1816,NOTCH1,ZFP422,1
1817,NOTCH1,ELOVL5,1
1818,NOTCH1,JAM3,1
1819,NOTCH1,ANXA5,1
1820,NOTCH1,ITSN1,1
1821,NOTCH1,RNF13,1
1822,NOTCH1,ZFP367,1
1823,NOTCH1,PPCDC,1
1824,NOTCH1,RAB27B,1
1825,NOTCH1,NLRC3,1
1826,NOTCH1,PPM1G,1
1827,NOTCH1,FOXO1,1
1828,NOTCH1,PTPRE,1
1829,NOTCH1,APLP2,1
1830,NOTCH1,TUBB4B,1
1831,NOTCH1,REL,1
1832,NOTCH1,SLC39A6,1
1833,NOTCH1,SMPDL3A,1
1834,NOTCH1,DCK,1
1835,NOTCH1,MGAT1,1
1836,NOTCH1,COQ8A,1
1837,NOTCH1,DYNLL1,1
1838,NOTCH1,ARHGAP18,1
