,TF,Target,Label
7692,MYC,ATF3,1
7693,MYC,GMNN,1
7694,MYC,COMMD3,1
7695,MYC,RBM39,1
7696,MYC,POLE4,1
7697,MYC,SUPV3L1,1
7698,MYC,RUVBL2,1
7699,MYC,PEF1,1
7700,MYC,SIRT2,1
7701,MYC,ASPH,1
7702,MYC,MRPS27,1
7703,MYC,HAUS4,1
7704,MYC,C12orf10,1
7705,MYC,NUP93,1
7706,MYC,APOC1,1
7707,MYC,ACY1,1
7708,MYC,ORC2,1
7709,MYC,SMOX,1
7710,MYC,COPS3,1
7711,MYC,KIF20B,1
7712,MYC,DNA2,1
7713,MYC,FLAD1,1
7714,MYC,MAZ,1
7715,MYC,TTF2,1
7716,MYC,RBMX,1
7717,MYC,JMJD1C,1
7718,MYC,ECD,1
7719,MYC,ANAPC7,1
7720,MYC,METTL21A,1
7721,MYC,NTMT1,1
7722,MYC,RAD1,1
7723,MYC,SLC25A11,1
7724,MYC,SMLR1,1
7725,MYC,TTLL4,1
7726,MYC,BCS1L,1
7727,MYC,LRRC40,1
7728,MYC,EIF5B,1
7729,MYC,NIF3L1,1
7730,MYC,DDX5,1
7731,MYC,POLR2D,1
7732,MYC,CRELD1,1
7733,MYC,CNBP,1
7734,MYC,BTF3,1
7735,MYC,EXTL2,1
7736,MYC,TFRC,1
7737,MYC,APOB,1
7738,MYC,MRPS11,1
7739,MYC,PRIM1,1
7740,MYC,RAD54L,1
7741,MYC,APOC2,1
7742,MYC,GTF3C2,1
7743,MYC,POLR3G,1
7744,MYC,PPAT,1
7745,MYC,MRTO4,1
7746,MYC,GTF2E1,1
7747,MYC,PCID2,1
7748,MYC,ELOVL6,1
7749,MYC,CDCA3,1
7750,MYC,EXOSC8,1
7751,MYC,TIPARP,1
7752,MYC,TCOF1,1
7753,MYC,TMEM69,1
7754,MYC,MCM7,1
7755,MYC,B4GALT3,1
7756,MYC,CPSF3,1
7757,MYC,NTHL1,1
7758,MYC,DDC,1
7759,MYC,TRNT1,1
7760,MYC,NUP85,1
7761,MYC,ATL2,1
7762,MYC,APEH,1
7763,MYC,TRIM27,1
7764,MYC,NFKBIZ,1
7765,MYC,SLC2A1,1
7766,MYC,ZNF766,1
7767,MYC,KPNA2,1
7768,MYC,TGIF2,1
7769,MYC,CHEK2,1
7770,MYC,MTTP,1
7771,MYC,THRAP3,1
7772,MYC,ZNF143,1
7773,MYC,HMGA1,1
7774,MYC,SSRP1,1
7775,MYC,UCP2,1
7776,MYC,USP1,1
7777,MYC,MT1E,1
7778,MYC,ERAL1,1
7779,MYC,DTWD1,1
7780,MYC,MBIP,1
7781,MYC,RSU1,1
7782,MYC,MLST8,1
7783,MYC,HDGF,1
7784,MYC,TMEM14A,1
7785,MYC,MPHOSPH9,1
7786,MYC,MTX2,1
7787,MYC,ATG5,1
7788,MYC,TUBA1B,1
7789,MYC,ANXA4,1
7790,MYC,ZRANB2,1
7791,EPAS1,EXOC5,1
7792,EPAS1,HMGCL,1
7793,EPAS1,ZNF770,1
7794,EPAS1,SRSF1,1
7795,EPAS1,SLC25A4,1
7796,EPAS1,COPS7A,1
7797,EPAS1,RBPJ,1
7798,EPAS1,HPRT1,1
7799,EPAS1,RNF19A,1
7800,EPAS1,CCDC138,1
7801,EPAS1,TK1,1
7802,EPAS1,RIOK3,1
7803,EPAS1,MYO9A,1
7804,EPAS1,MCM2,1
7805,EPAS1,HNRNPK,1
7806,EPAS1,DDIT4,1
7807,EPAS1,BTG1,1
7808,EPAS1,TMEM41A,1
7809,EPAS1,F2,1
7810,EPAS1,MAFF,1
7811,EPAS1,PSME3,1
7812,EPAS1,MYL6B,1
7813,EPAS1,USP28,1
7814,EPAS1,GPN3,1
7815,EPAS1,PPP1R21,1
7816,EPAS1,SMARCC1,1
7817,EPAS1,RBM39,1
7818,EPAS1,GNPNAT1,1
7819,EPAS1,SRRM1,1
7820,EPAS1,KNTC1,1
7821,EPAS1,AAAS,1
7822,EPAS1,AXL,1
7823,EPAS1,FAM13A,1
7824,EPAS1,ZFP64,1
7825,EPAS1,SLC7A6,1
7826,EPAS1,MT1X,1
7827,EPAS1,ARID2,1
7828,EPAS1,ENO1,1
7829,EPAS1,KEAP1,1
7830,EPAS1,JARID2,1
7831,EPAS1,SLC2A1,1
7832,EPAS1,BCKDK,1
7833,EPAS1,EEF1A1,1
7834,EPAS1,ABT1,1
7835,EPAS1,TFRC,1
7836,EPAS1,SRSF3,1
7837,EPAS1,ZNF398,1
7838,EPAS1,DPCD,1
7839,EPAS1,ASGR1,1
7840,EPAS1,COPS7B,1
7841,EPAS1,ZFHX3,1
7842,EPAS1,PPP1CC,1
7843,EPAS1,CNOT7,1
7844,EPAS1,TSR1,1
7845,EPAS1,ENO2,1
7846,EPAS1,DOT1L,1
7847,EPAS1,CSRP2,1
7848,EPAS1,ZFP62,1
7849,EPAS1,MTERF3,1
7850,EPAS1,HEXB,1
7851,EPAS1,P4HA2,1
7852,EPAS1,ZNF581,1
7853,EPAS1,ASPH,1
7854,EPAS1,RUVBL2,1
7855,EPAS1,WDR54,1
7856,EPAS1,DBF4,1
7857,EPAS1,NME1,1
7858,EPAS1,PWP1,1
7859,EPAS1,FOSL2,1
7860,EPAS1,HIF3A,1
7861,EPAS1,TDP1,1
7862,EPAS1,NUF2,1
7863,EPAS1,SMC2,1
7864,EPAS1,ACAD11,1
7865,JUN,ZNF217,1
7866,JUN,MRPS11,1
7867,JUN,FLRT3,1
7868,JUN,STARD3NL,1
7869,JUN,ANKRD1,1
7870,JUN,S100A16,1
7871,JUN,AGT,1
7872,JUN,MAFF,1
7873,JUN,XPO6,1
7874,JUN,CENPW,1
7875,JUN,RAB25,1
7876,JUN,CREB3L2,1
7877,JUN,SUPV3L1,1
7878,JUN,CMSS1,1
7879,JUN,GLUD1,1
7880,JUN,TP53INP2,1
7881,JUN,SLC25A37,1
7882,JUN,NUCB2,1
7883,JUN,LIAS,1
7884,JUN,PPP1CC,1
7885,JUN,ARG2,1
7886,JUN,TP53,1
7887,JUN,XBP1,1
7888,JUN,FOSL2,1
7889,JUN,EEF1E1,1
7890,JUN,SAAL1,1
7891,JUN,F3,1
7892,JUN,MRS2,1
7893,JUN,ZNF227,1
7894,JUN,TDP2,1
7895,JUN,ENO1,1
7896,JUN,TMEM237,1
7897,JUN,CCDC169,1
7898,JUN,UNC93A,1
7899,JUN,TRNT1,1
7900,JUN,HSD17B10,1
7901,JUN,PRC1,1
7902,JUN,CENPK,1
7903,JUN,PYCR1,1
7904,JUN,AKR1D1,1
7905,JUN,HERPUD1,1
7906,JUN,MED30,1
7907,JUN,TNFAIP3,1
7908,JUN,RNF19A,1
7909,JUN,SLC39A1,1
7910,JUN,CHEK2,1
7911,JUN,METTL1,1
7912,JUN,ELL2,1
7913,JUN,RCAN1,1
7914,JUN,TCF3,1
7915,JUN,F2,1
7916,JUN,PREB,1
7917,JUN,UFSP2,1
7918,JUN,APOB,1
7919,JUN,AARS,1
7920,JUN,PTP4A1,1
7921,JUN,ABCE1,1
7922,JUN,HSD17B7,1
7923,JUN,SMARCD2,1
7924,JUN,SLC7A6,1
7925,JUN,NEK2,1
7926,JUN,DPCD,1
7927,JUN,RBP4,1
7928,JUN,FOSL1,1
7929,JUN,ING3,1
7930,JUN,RNPS1,1
7931,JUN,BRCA1,1
7932,JUN,MTTP,1
7933,JUN,ACADSB,1
7934,JUN,ZDHHC4,1
7935,JUN,UPP1,1
7936,JUN,GPN1,1
7937,JUN,EFTUD2,1
7938,JUN,LAPTM4B,1
7939,JUN,NME1,1
7940,JUN,ANXA4,1
7941,JUN,SPTLC3,1
7942,JUN,APOC1,1
7943,JUN,ZNF561,1
7944,JUN,RRM2,1
7945,JUN,ELF1,1
7946,JUN,UMPS,1
7947,JUN,DDIT3,1
7948,JUN,SLC10A1,1
7949,JUN,CHAF1A,1
7950,JUN,TTI2,1
7951,JUN,PDCD11,1
7952,JUN,PPCDC,1
7953,JUN,BTG1,1
7954,JUN,OCIAD2,1
7955,JUN,AGTRAP,1
7956,JUN,MXD1,1
7957,JUN,HIST1H4C,1
7958,JUN,ATF3,1
7959,JUN,SAT1,1
7960,JUN,RIN2,1
7961,JUN,ZGRF1,1
7962,JUN,JUND,1
7963,JUN,ITIH4,1
7964,JUN,SH3BGR,1
7965,JUN,ESYT1,1
7966,JUN,MAD2L1BP,1
7967,JUN,YWHAH,1
7968,JUN,SERPINF1,1
7969,JUN,BZW2,1
7970,JUN,ASGR1,1
7971,JUN,MRPS30,1
7972,JUN,CDK4,1
7973,JUN,BMPR1A,1
7974,JUN,DYNLT3,1
7975,JUN,DDX5,1
7976,JUN,CKS2,1
7977,JUN,FN1,1
7978,JUN,ZNF644,1
7979,JUN,DHRS3,1
7980,JUN,GEMIN2,1
7981,JUN,SKIL,1
7982,JUN,EIF3J,1
7983,JUN,RBPJ,1
7984,JUN,PLIN2,1
7985,JUN,HSPA14,1
7986,JUN,ANLN,1
7987,JUN,CENPE,1
7988,JUN,NAA16,1
7989,JUN,MLF1,1
7990,JUN,DCUN1D5,1
7991,JUN,OGFOD1,1
7992,JUN,MBIP,1
7993,JUN,GOT1,1
7994,JUN,HNRNPH2,1
7995,JUN,NAA15,1
7996,JUN,TTK,1
7997,JUN,GALM,1
7998,JUN,CAMK2D,1
7999,JUN,RECQL,1
8000,JUN,KIF20B,1
8001,JUN,TTC39C,1
8002,JUN,FUBP1,1
8003,JUN,HGD,1
8004,JUN,ELOVL5,1
8005,ELF1,CFAP36,1
8006,ELF1,DHPS,1
8007,ELF1,HAUS4,1
8008,ELF1,BUB1,1
8009,ELF1,DDB2,1
8010,ELF1,HMGCL,1
8011,ELF1,NONO,1
8012,ELF1,REST,1
8013,ELF1,EXOSC9,1
8014,ELF1,DPAGT1,1
8015,ELF1,EIF2B3,1
8016,ELF1,GPN3,1
8017,ELF1,SRSF10,1
8018,ELF1,NEDD1,1
8019,ELF1,NTPCR,1
8020,ELF1,PPFIBP2,1
8021,ELF1,PIK3R4,1
8022,ELF1,DCTPP1,1
8023,ELF1,HMGN1,1
8024,ELF1,TOPORS,1
8025,ELF1,EEF1A1,1
8026,ELF1,CCDC66,1
8027,ELF1,SMARCC1,1
8028,ELF1,MOV10,1
8029,ELF1,COPS5,1
8030,ELF1,MBIP,1
8031,ELF1,PPP1CC,1
8032,ELF1,SUPT16H,1
8033,ELF1,TBPL1,1
8034,ELF1,DECR1,1
8035,ELF1,GMEB1,1
8036,ELF1,DNMT3A,1
8037,ELF1,KAT7,1
8038,ELF1,POU2F1,1
8039,ELF1,SLC5A6,1
8040,ELF1,SLC35B4,1
8041,ELF1,HDAC6,1
8042,ELF1,UHRF1,1
8043,ELF1,FANCI,1
8044,ELF1,PIM2,1
8045,ELF1,DNPEP,1
8046,ELF1,MYBBP1A,1
8047,ELF1,MED20,1
8048,ELF1,LIAS,1
8049,ELF1,HSD17B11,1
8050,ELF1,DHRS3,1
8051,ELF1,HSPA14,1
8052,ELF1,KIF20A,1
8053,ELF1,FLAD1,1
8054,ELF1,BCS1L,1
8055,ELF1,NUPR1,1
8056,ELF1,CDK5RAP1,1
8057,ELF1,NUP54,1
8058,ELF1,THAP4,1
8059,ELF1,PHF5A,1
8060,ELF1,IRF9,1
8061,ELF1,KIFAP3,1
8062,ELF1,PPP1R7,1
8063,ELF1,FOSL2,1
8064,ELF1,G2E3,1
8065,ELF1,ESYT1,1
8066,ELF1,ZBTB24,1
8067,ELF1,SAAL1,1
8068,ELF1,SORBS2,1
8069,ELF1,CTSC,1
8070,ELF1,TAF11,1
8071,ELF1,NTMT1,1
8072,ELF1,SIRT2,1
8073,ELF1,METTL3,1
8074,ELF1,TMEM14A,1
8075,ELF1,CCDC82,1
8076,ELF1,GGCT,1
8077,ELF1,ILF3,1
8078,ELF1,COPS2,1
8079,ELF1,CRYZL1,1
8080,ELF1,HSD17B7,1
8081,ELF1,MPHOSPH6,1
8082,ELF1,CDC20,1
8083,ELF1,HMMR,1
8084,ELF1,ITLN2,1
8085,ELF1,ZNF397,1
8086,ELF1,YARS,1
8087,ELF1,LRRC40,1
8088,ELF1,DBNDD2,1
8089,ELF1,IGF1R,1
8090,ELF1,HMGB2,1
8091,ELF1,IDI1,1
8092,ELF1,ADNP,1
8093,ELF1,FANCD2,1
8094,ELF1,MRPS11,1
8095,ELF1,PRMT5,1
8096,ELF1,HNF1B,1
8097,ELF1,ZNF675,1
8098,ELF1,BTF3,1
8099,ELF1,EED,1
8100,ELF1,TMEM147,1
8101,ELF1,WDR43,1
8102,ELF1,BZW2,1
8103,ELF1,CDK2AP1,1
8104,ELF1,IDH3B,1
8105,ELF1,DNAJB9,1
8106,ELF1,C12orf45,1
8107,ELF1,EXOSC5,1
8108,ELF1,CHAF1A,1
8109,ELF1,NME2,1
8110,ELF1,VTN,1
8111,ELF1,PLAC8,1
8112,ELF1,RBM39,1
8113,ELF1,MELK,1
8114,ELF1,CXXC1,1
8115,ELF1,THOC1,1
8116,ELF1,FOSL1,1
8117,ELF1,SKA3,1
8118,ELF1,ARL2,1
8119,ELF1,ZNF354A,1
8120,ELF1,CHCHD6,1
8121,ELF1,GGH,1
8122,ELF1,UBE2T,1
8123,ELF1,USP39,1
8124,ELF1,CSDE1,1
8125,ELF1,ZSCAN21,1
8126,ELF1,RFX5,1
8127,ELF1,AURKA,1
8128,ELF1,E2F3,1
8129,ELF1,PCNA,1
8130,ELF1,SMARCD2,1
8131,ELF1,THYN1,1
8132,ELF1,EPHX2,1
8133,ELF1,RAD54L,1
8134,ELF1,RNPS1,1
8135,ELF1,DDHD1,1
8136,ELF1,ALG6,1
8137,ELF1,MRPS35,1
8138,ELF1,HJURP,1
8139,ELF1,TMEM126B,1
8140,ELF1,TOP2A,1
8141,ELF1,HSD17B2,1
8142,ELF1,USP7,1
8143,ELF1,RNF138,1
8144,ELF1,MCRS1,1
8145,ELF1,GEMIN7,1
8146,ELF1,DEF8,1
8147,ELF1,WARS,1
8148,ELF1,TIPARP,1
8149,ELF1,METTL21A,1
8150,ELF1,MCM5,1
8151,ELF1,ATIC,1
8152,ELF1,ZNF146,1
8153,ELF1,CYB5B,1
8154,ELF1,UBE2E3,1
8155,ELF1,ACAD11,1
8156,ELF1,ALG8,1
8157,ELF1,LITAF,1
8158,ELF1,METTL8,1
8159,ELF1,ZRANB2,1
8160,ELF1,C3,1
8161,ELF1,RAI14,1
8162,ELF1,EHMT1,1
8163,ELF1,ORC5,1
8164,ELF1,POLR2G,1
8165,ELF1,PPP1R16A,1
8166,ELF1,CEBPD,1
8167,ELF1,ETV4,1
8168,ELF1,DEK,1
8169,ELF1,ESPL1,1
8170,ELF1,NOSIP,1
8171,ELF1,MED30,1
8172,ELF1,CMC2,1
8173,ELF1,FOXP1,1
8174,ELF1,FASTKD2,1
8175,ELF1,FABP1,1
8176,ELF1,SKIL,1
8177,ELF1,CCDC126,1
8178,ELF1,ID2,1
8179,ELF1,POP5,1
8180,ELF1,G6PC3,1
8181,ELF1,RBBP8,1
8182,ELF1,WDR3,1
8183,ELF1,DDX54,1
8184,ELF1,C9orf78,1
8185,ELF1,SAE1,1
8186,ELF1,KLHDC2,1
8187,ELF1,WDR74,1
8188,ELF1,ARID3B,1
8189,ELF1,TAF7,1
8190,ELF1,SMAD2,1
8191,ELF1,ZWILCH,1
8192,ELF1,EIF3J,1
8193,ELF1,FOXA1,1
8194,ELF1,MPC1,1
8195,ELF1,CENPU,1
8196,ELF1,DLGAP5,1
8197,ELF1,ZNF561,1
8198,ELF1,KNSTRN,1
8199,ELF1,UBE2C,1
8200,ELF1,C9orf72,1
8201,ELF1,PPP1R21,1
8202,ELF1,FANCA,1
8203,ELF1,RBBP4,1
8204,ELF1,CAAP1,1
8205,ELF1,PPA2,1
8206,ELF1,ESCO2,1
8207,ELF1,HMGN4,1
8208,ELF1,RNF4,1
8209,ELF1,COPS7A,1
8210,ELF1,ANAPC7,1
8211,ELF1,NEK2,1
8212,ELF1,YBX1,1
8213,ELF1,RPUSD4,1
8214,ELF1,DRAP1,1
8215,ELF1,CCDC138,1
8216,ELF1,AURKB,1
8217,ELF1,PWP1,1
8218,ELF1,SLC29A1,1
8219,ELF1,MST1,1
8220,ELF1,SMIM20,1
8221,ELF1,POLD3,1
8222,ELF1,MGME1,1
8223,ELF1,IFNGR1,1
8224,ELF1,WDYHV1,1
8225,ELF1,ACTL6A,1
8226,ELF1,PAFAH1B3,1
8227,ELF1,ACSL5,1
8228,ELF1,RIN2,1
8229,ELF1,B3GNT7,1
8230,ELF1,SLC25A4,1
8231,ELF1,TRNT1,1
8232,ELF1,NUP88,1
8233,ELF1,NNT,1
8234,ELF1,JUN,1
8235,ELF1,F2,1
8236,ELF1,MSH2,1
8237,ELF1,ZNF300,1
8238,ELF1,MYL6B,1
8239,ELF1,SHMT2,1
8240,ELF1,ZNF770,1
8241,ELF1,DTWD1,1
8242,ELF1,VEZF1,1
8243,ELF1,NDUFAF5,1
8244,ELF1,NIFK,1
8245,ELF1,ELOVL6,1
8246,ELF1,PDZK1,1
8247,ELF1,EFTUD2,1
8248,ELF1,MRPS9,1
8249,ELF1,EYA3,1
8250,ELF1,FOXA2,1
8251,ELF1,ZCCHC7,1
8252,ELF1,ITGB5,1
8253,ELF1,YAF2,1
8254,ELF1,MRPS27,1
8255,ELF1,BCAS2,1
8256,ELF1,DPH6,1
8257,ELF1,ATP1B1,1
8258,ELF1,ECT2,1
8259,ELF1,SUV39H2,1
8260,ELF1,AARS,1
8261,ELF1,JAG1,1
8262,ELF1,HNRNPR,1
8263,ELF1,GTF3C5,1
8264,ELF1,NAA50,1
8265,ELF1,CDC6,1
8266,ELF1,SIL1,1
8267,ELF1,SP100,1
8268,ELF1,NUP37,1
8269,ELF1,MED14,1
8270,ELF1,PTPN12,1
8271,ELF1,NTHL1,1
8272,ELF1,IGF2BP3,1
8273,ELF1,RAD1,1
8274,ELF1,FAM49B,1
8275,ELF1,IMP4,1
8276,ELF1,TPX2,1
8277,ELF1,ZNF260,1
8278,ELF1,ELP6,1
8279,ELF1,APPL2,1
8280,ELF1,TXNDC9,1
8281,ELF1,HIST1H1E,1
8282,ELF1,ORC4,1
8283,ELF1,PLRG1,1
8284,ELF1,SRSF2,1
8285,ELF1,HIST1H4C,1
8286,ELF1,ZFP62,1
8287,ELF1,ATG4C,1
8288,ELF1,SPAG9,1
8289,ELF1,CAPRIN1,1
8290,ELF1,CCS,1
8291,ELF1,C11orf1,1
8292,ELF1,NUDCD1,1
8293,ELF1,HIBCH,1
8294,ELF1,PLK1,1
8295,ELF1,DGAT1,1
8296,ELF1,GEMIN8,1
8297,ELF1,GOT1,1
8298,ELF1,ACOT7,1
8299,ELF1,SOX4,1
8300,ELF1,PUS7L,1
8301,ELF1,C12orf10,1
8302,ELF1,FGFR1,1
8303,ELF1,TFRC,1
8304,ELF1,EXOC5,1
8305,ELF1,E2F4,1
8306,ELF1,YWHAH,1
8307,ELF1,TERF1,1
8308,ELF1,ELOF1,1
8309,ELF1,DCUN1D5,1
8310,ELF1,GATAD2B,1
8311,ELF1,BCOR,1
8312,ELF1,KNTC1,1
8313,ELF1,ASF1A,1
8314,ELF1,MTF2,1
8315,ELF1,BRIX1,1
8316,ELF1,GCHFR,1
8317,ELF1,HDGF,1
8318,ELF1,FAM118B,1
8319,ELF1,PHB2,1
8320,ELF1,GPRC5C,1
8321,ELF1,SLC25A20,1
8322,ELF1,COMMD10,1
8323,ELF1,EPB41L2,1
8324,ELF1,PFKM,1
8325,ELF1,PISD,1
8326,ELF1,SULT1A2,1
8327,ELF1,ABT1,1
8328,ELF1,NOL10,1
8329,ELF1,SLC7A6,1
8330,ELF1,ZMYM1,1
8331,ELF1,UBLCP1,1
8332,ELF1,ANXA4,1
8333,ELF1,FN1,1
8334,ELF1,C17orf75,1
8335,ELF1,TADA1,1
8336,ELF1,TBC1D31,1
8337,ELF1,PROSER1,1
8338,ELF1,CASP8AP2,1
8339,ELF1,R3HDM1,1
8340,ELF1,EIF5B,1
8341,ELF1,RRM1,1
8342,ELF1,EFNA1,1
8343,ELF1,TK1,1
8344,ELF1,RUVBL1,1
8345,ELF1,TTLL4,1
8346,ELF1,PPCDC,1
8347,ELF1,JMJD1C,1
8348,ELF1,GTF2E1,1
8349,ELF1,MPHOSPH9,1
8350,ELF1,ILF2,1
8351,ELF1,PA2G4,1
8352,ELF1,SULF2,1
8353,ELF1,POLR3D,1
8354,ELF1,ATP2C1,1
8355,ELF1,GTF3C2,1
8356,ELF1,ZNF398,1
8357,ELF1,USP28,1
8358,ELF1,THRAP3,1
8359,ELF1,M6PR,1
8360,ELF1,BDP1,1
8361,ELF1,RABEPK,1
8362,ELF1,JARID2,1
8363,ELF1,CMSS1,1
8364,ELF1,THAP11,1
8365,ELF1,CCDC88A,1
8366,ELF1,NUDT15,1
8367,ELF1,RUVBL2,1
8368,ELF1,IL6ST,1
8369,ELF1,S100A6,1
8370,ELF1,PAK1IP1,1
8371,ELF1,MAT2B,1
8372,ELF1,ZNF232,1
8373,ELF1,COPS3,1
8374,ELF1,METAP1,1
8375,ELF1,ZDHHC4,1
8376,ELF1,IL32,1
8377,ELF1,RNF19A,1
8378,ELF1,HIF1AN,1
8379,ELF1,TTC39C,1
8380,ELF1,S100PBP,1
8381,ELF1,EXOSC1,1
8382,ELF1,NR3C1,1
8383,ELF1,EZH2,1
8384,ELF1,CREB3L2,1
8385,ELF1,AHSG,1
8386,ELF1,BLMH,1
8387,ELF1,POLR1D,1
8388,ELF1,AATF,1
8389,ELF1,GEMIN2,1
8390,ELF1,STMN1,1
8391,ELF1,UTP18,1
8392,ELF1,TMEM60,1
8393,ELF1,ASL,1
8394,ELF1,PCGF6,1
8395,ELF1,CENPF,1
8396,ELF1,SUGCT,1
8397,ELF1,TAF1A,1
8398,ELF1,RSU1,1
8399,ELF1,IFRD2,1
8400,ELF1,PIGH,1
8401,ELF1,NUP85,1
8402,ELF1,BRCA1,1
8403,ELF1,CHTF18,1
8404,ELF1,C6orf203,1
8405,ELF1,DROSHA,1
8406,ELF1,ZBTB3,1
8407,ELF1,WDR5,1
8408,ELF1,TM7SF3,1
8409,ELF1,SMARCA4,1
8410,ELF1,HIST1H1C,1
8411,ELF1,SRF,1
8412,ELF1,BUB1B,1
8413,ELF1,SRRM1,1
8414,ELF1,VPS72,1
8415,ELF1,UPP1,1
8416,ELF1,RFC5,1
8417,ELF1,MRPL2,1
8418,ELF1,TMEM237,1
8419,ELF1,ICE2,1
8420,ELF1,IVNS1ABP,1
8421,ELF1,KIF20B,1
8422,ELF1,MGST2,1
8423,ELF1,ECI2,1
8424,ELF1,KIF23,1
8425,ELF1,TCF25,1
8426,ELF1,ING3,1
8427,ELF1,POLR2F,1
8428,ELF1,DPCD,1
8429,ELF1,ZNF670,1
8430,ELF1,PRKCE,1
8431,ELF1,RNF2,1
8432,ELF1,E2F5,1
8433,ELF1,MEST,1
8434,ELF1,HNRNPH3,1
8435,ELF1,AAAS,1
8436,ELF1,SDAD1,1
8437,ELF1,OGFOD1,1
8438,ELF1,TAF5,1
8439,ELF1,HMGA1,1
8440,ELF1,VIL1,1
8441,ELF1,CDCA2,1
8442,ELF1,SS18,1
8443,ELF1,GMPR2,1
8444,ELF1,ELL2,1
8445,ELF1,PIH1D1,1
8446,ELF1,SLC39A1,1
8447,ELF1,PPAT,1
8448,ELF1,USP10,1
8449,ELF1,MAD2L1BP,1
8450,ELF1,SNRPD1,1
8451,ELF1,VPS26A,1
8452,ELF1,SRM,1
8453,ELF1,USP11,1
8454,ELF1,TIMMDC1,1
8455,ELF1,PPARA,1
8456,ELF1,TCF3,1
8457,ELF1,ANLN,1
8458,ELF1,STEAP1,1
8459,ELF1,PDE6D,1
8460,ELF1,BTG1,1
8461,ELF1,RIOK3,1
8462,ELF1,PARPBP,1
8463,ELF1,POLR2K,1
8464,ELF1,MRPL49,1
8465,ELF1,TTI2,1
8466,ELF1,BRMS1,1
8467,ELF1,GMPS,1
8468,ELF1,CREG1,1
8469,ELF1,CUTC,1
8470,ELF1,SSBP2,1
8471,ELF1,RBBP7,1
8472,ELF1,CCNB1,1
8473,ELF1,EXTL2,1
8474,ELF1,IFITM2,1
8475,ELF1,ZNF589,1
8476,ELF1,SP4,1
8477,ELF1,CNBP,1
8478,ELF1,HMGN3,1
8479,ELF1,LTV1,1
8480,ELF1,PCIF1,1
8481,ELF1,CBX3,1
8482,ELF1,GPATCH4,1
8483,ELF1,GLUD1,1
8484,ELF1,ATG3,1
8485,ELF1,LAMB2,1
8486,ELF1,TPD52L1,1
8487,ELF1,VRK1,1
8488,ELF1,MTAP,1
8489,ELF1,RHOBTB3,1
8490,ELF1,NOP16,1
8491,ELF1,CENPN,1
8492,ELF1,FUCA1,1
8493,ELF1,NUF2,1
8494,ELF1,TGIF1,1
8495,ELF1,SRSF1,1
8496,ELF1,CACYBP,1
8497,ELF1,TYMS,1
8498,ELF1,HERPUD1,1
8499,ELF1,RFC2,1
8500,ELF1,WDR75,1
8501,ELF1,TIPIN,1
8502,ELF1,TP53,1
8503,ELF1,APEX1,1
8504,ELF1,CDK4,1
8505,ELF1,CENPH,1
8506,ELF1,TCEA1,1
8507,ELF1,PREB,1
8508,ELF1,XRCC6,1
8509,ELF1,SMC4,1
8510,ELF1,ECHDC1,1
8511,ELF1,AEBP2,1
8512,ELF1,PSME3,1
8513,ELF1,THAP1,1
8514,ELF1,RCAN1,1
8515,ELF1,RAD51,1
8516,ELF1,APOC3,1
8517,ELF1,RFC4,1
8518,ELF1,TM4SF5,1
8519,ELF1,RNF26,1
8520,ELF1,MAZ,1
8521,ELF1,MRPS2,1
8522,ELF1,EXOSC8,1
8523,ELF1,TUBE1,1
8524,ELF1,POLR3G,1
8525,ELF1,TEX10,1
8526,ELF1,MRTO4,1
8527,ELF1,SVIL,1
8528,ELF1,MAPK1,1
8529,ELF1,SPDL1,1
8530,ELF1,GTF2H3,1
8531,ELF1,ZNF567,1
8532,ELF1,PLAGL2,1
8533,ELF1,TBCB,1
8534,ELF1,ELMOD2,1
8535,ELF1,CEBPA,1
8536,ELF1,U2AF1,1
8537,ELF1,AHR,1
8538,ELF1,HAUS1,1
8539,ELF1,CUL2,1
8540,ELF1,MRPL15,1
8541,ELF1,TMEM69,1
8542,ELF1,MED21,1
8543,ELF1,NDC80,1
8544,ELF1,PNPT1,1
8545,ELF1,ZSWIM8,1
8546,ELF1,MAP1B,1
8547,ELF1,MED4,1
8548,ELF1,NIF3L1,1
8549,ELF1,PSMB10,1
8550,ELF1,CDCA3,1
8551,ELF1,LAPTM4B,1
8552,ELF1,POLR1C,1
8553,ELF1,ZFP64,1
8554,ELF1,IQGAP2,1
8555,ELF1,GTF2H2,1
8556,ELF1,DNASE1,1
8557,ELF1,DDX20,1
8558,ELF1,CRBN,1
8559,ELF1,SH3BGRL,1
8560,ELF1,TTF2,1
8561,ELF1,TFE3,1
8562,ELF1,TMEM120A,1
8563,ELF1,HINFP,1
8564,ELF1,AMZ2,1
8565,ELF1,PRC1,1
8566,ELF1,HDHD3,1
8567,ELF1,SIRT1,1
8568,ELF1,CETN3,1
8569,ELF1,ASXL1,1
8570,ELF1,CMC1,1
8571,ELF1,ARHGAP26,1
8572,ELF1,NCK1,1
8573,ELF1,PCID2,1
8574,ELF1,ZSWIM7,1
8575,ELF1,TCERG1,1
8576,ELF1,DDIT3,1
8577,ELF1,MT1X,1
8578,ELF1,UQCC1,1
8579,ELF1,PYGL,1
8580,ELF1,ZFP36,1
8581,ELF1,DEDD,1
8582,ELF1,TARDBP,1
8583,ELF1,EPS8L2,1
8584,ELF1,PIAS2,1
8585,ELF1,ARL14EP,1
8586,ELF1,DUT,1
8587,ELF1,PMM1,1
8588,ELF1,RBPJ,1
