,TF,Target,Label
2454,RFX5,XRCC6,1
2455,RFX5,CENPN,1
2456,RFX5,ZNF589,1
2457,RFX5,TCERG1,1
2458,RFX5,AFF4,1
2459,RFX5,TCFL5,1
2460,RFX5,GTF3C2,1
2461,RFX5,DPCD,1
2462,RFX5,F10,1
2463,RFX5,SLC7A6,1
2464,RFX5,CDK4,1
2465,RFX5,RFC1,1
2466,RFX5,ZNF638,1
2467,RFX5,STAT2,1
2468,RFX5,SMAD5,1
2469,RFX5,CHD8,1
2470,RFX5,MTHFD2,1
2471,RFX5,ETV1,1
2472,RFX5,TIMM9,1
2473,RFX5,NOP16,1
2474,RFX5,FOSB,1
2475,RFX5,SRSF3,1
2476,RFX5,CNOT10,1
2477,RFX5,MAZ,1
2478,RFX5,ZNF91,1
2479,RFX5,ZNF766,1
2480,RFX5,DDB2,1
2481,RFX5,ARG2,1
2482,RFX5,BDP1,1
2483,RFX5,HAUS1,1
2484,RFX5,EEF1A1,1
2485,RFX5,POLR1C,1
2486,RFX5,BPTF,1
2487,RFX5,SRRM1,1
2488,RFX5,BUB1B,1
2489,RFX5,TATDN3,1
2490,RFX5,C1GALT1,1
2491,RFX5,ECD,1
2492,RFX5,CENPW,1
2493,RFX5,MXD1,1
2494,RFX5,MLF1,1
2495,RFX5,CDK1,1
2496,RFX5,AMBP,1
2497,RFX5,SDAD1,1
2498,RFX5,CENPE,1
2499,RFX5,TPD52L1,1
2500,RFX5,TPX2,1
2501,RFX5,ECT2,1
2502,RFX5,CCND1,1
2503,RFX5,SIRT1,1
2504,RFX5,AATF,1
2505,RFX5,POLR2B,1
2506,RFX5,NIP7,1
2507,RFX5,TFRC,1
2508,RFX5,CDC20,1
2509,RFX5,C11orf1,1
2510,RFX5,ZFAND2A,1
2511,RFX5,ODF2L,1
2512,RFX5,UCP2,1
2513,RFX5,GRHL1,1
2514,RFX5,CREB1,1
2515,RFX5,HNRNPUL1,1
2516,RFX5,KNSTRN,1
2517,RFX5,RSU1,1
2518,RFX5,DPH6,1
2519,RFX5,ZNF397,1
2520,RFX5,NUP85,1
2521,RFX5,NUDT15,1
2522,RFX5,CBX3,1
2523,RFX5,DROSHA,1
2524,RFX5,TMEM69,1
2525,RFX5,PPP1R7,1
2526,RFX5,NEDD1,1
2527,RFX5,FOXO1,1
2528,RFX5,XBP1,1
2529,RFX5,FOSL1,1
2530,RFX5,MYCBP,1
2531,RFX5,MAF,1
2532,RFX5,AURKB,1
2533,RFX5,CEBPZ,1
2534,RFX5,IRF9,1
2535,RFX5,MCM7,1
2536,RFX5,HIBCH,1
2537,RFX5,ISG15,1
2538,RFX5,BRIX1,1
2539,RFX5,ZNF581,1
2540,RFX5,MSH2,1
2541,RFX5,MST1,1
2542,RFX5,CKS2,1
2543,RFX5,BRCA2,1
2544,RFX5,DGAT1,1
2545,RFX5,NUF2,1
2546,RFX5,SMARCD2,1
2547,RFX5,GTF2H2,1
2548,RFX5,GTF2H3,1
2549,RFX5,PRMT5,1
2550,RFX5,TK1,1
2551,RFX5,RAD51C,1
2552,RFX5,MORN2,1
2553,RFX5,C12orf10,1
2554,RFX5,ACTL6A,1
2555,RFX5,NUP88,1
2556,RFX5,FANCD2,1
2557,RFX5,SSBP2,1
2558,RFX5,CNTRL,1
2559,RFX5,CPSF3,1
2560,RFX5,ASCC3,1
2561,RFX5,GEMIN8,1
2562,RFX5,SOX4,1
2563,RFX5,ZSCAN21,1
2564,RFX5,TMEM37,1
2565,RFX5,DCTPP1,1
2566,RFX5,DEPDC7,1
2567,RFX5,ABT1,1
2568,RFX5,POLR1E,1
2569,RFX5,E2F3,1
2570,RFX5,AURKA,1
2571,RFX5,PHF5A,1
2572,RFX5,RAD51,1
2573,RFX5,ILF2,1
2574,RFX5,FLRT3,1
2575,RFX5,HMGN4,1
2576,RFX5,U2AF1,1
2577,RFX5,CDKN3,1
2578,RFX5,GMNN,1
2579,RFX5,RBM39,1
2580,RFX5,TARBP2,1
2581,RFX5,MRPL1,1
2582,RFX5,PRC1,1
2583,RFX5,RFC4,1
2584,RFX5,MYBL2,1
2585,RFX5,BTG2,1
2586,RFX5,FABP1,1
2587,RFX5,TTC39C,1
2588,RFX5,E2F8,1
2589,RFX5,KIF22,1
2590,RFX5,CETN3,1
2591,RFX5,BBS9,1
2592,RFX5,ARL6IP6,1
2593,RFX5,POP5,1
2594,RFX5,AKR1B1,1
2595,RFX5,THRAP3,1
2596,RFX5,PAK1IP1,1
2597,RFX5,SERPIND1,1
2598,RFX5,NR2F2,1
2599,RFX5,POLR3D,1
2600,RFX5,HAT1,1
2601,RFX5,GATA4,1
2602,RFX5,TERF1,1
2603,RFX5,PSAT1,1
2604,RFX5,RNF4,1
2605,RFX5,PRKCE,1
2606,RFX5,JUND,1
2607,RFX5,SUV39H2,1
2608,RFX5,ATG5,1
2609,RFX5,ASNSD1,1
2610,RFX5,TCEA1,1
2611,RFX5,APEX1,1
2612,RFX5,BST2,1
2613,RFX5,NFYB,1
2614,RFX5,COPS2,1
2615,RFX5,SERTAD3,1
2616,RFX5,GTF2I,1
2617,RFX5,RFXANK,1
2618,RFX5,RUVBL2,1
2619,RFX5,PEG3,1
2620,RFX5,FASTKD2,1
2621,RFX5,HMGB2,1
2622,RFX5,GGCT,1
2623,RFX5,CNOT7,1
2624,RFX5,PAPOLA,1
2625,MYBL2,CDCA3,1
2626,MYBL2,ASNS,1
2627,MYBL2,FLRT3,1
2628,MYBL2,COMMD3,1
2629,MYBL2,ZNF146,1
2630,MYBL2,NCAPG,1
2631,MYBL2,TARDBP,1
2632,MYBL2,AHR,1
2633,MYBL2,IRF1,1
2634,MYBL2,CEBPA,1
2635,MYBL2,ID2,1
2636,MYBL2,TF,1
2637,MYBL2,RFC4,1
2638,MYBL2,CDKN1A,1
2639,MYBL2,ZWINT,1
2640,MYBL2,NUP54,1
2641,MYBL2,E2F3,1
2642,MYBL2,PLAGL2,1
2643,MYBL2,ZNF581,1
2644,MYBL2,DCLRE1C,1
2645,MYBL2,TAF1A,1
2646,MYBL2,HMGB2,1
2647,MYBL2,PHF5A,1
2648,MYBL2,KLHL7,1
2649,MYBL2,DNPEP,1
2650,MYBL2,UTP18,1
2651,MYBL2,POP5,1
2652,MYBL2,IRF3,1
2653,MYBL2,BTF3,1
2654,MYBL2,MIS18BP1,1
2655,MYBL2,RNASEH2A,1
2656,MYBL2,DLGAP5,1
2657,MYBL2,PIAS3,1
2658,MYBL2,UBE2T,1
2659,MYBL2,EFNA1,1
2660,MYBL2,TCF25,1
2661,MYBL2,TP53,1
2662,MYBL2,ZWILCH,1
2663,MYBL2,POLR2B,1
2664,MYBL2,CEBPZ,1
2665,MYBL2,SCAPER,1
2666,MYBL2,TTF2,1
2667,MYBL2,HMGN4,1
2668,MYBL2,MTERF3,1
2669,MYBL2,EHMT2,1
2670,MYBL2,ING5,1
2671,MYBL2,SERPIND1,1
2672,MYBL2,TIMM9,1
2673,MYBL2,ATG4C,1
2674,MYBL2,CBX3,1
2675,MYBL2,CPSF3,1
2676,MYBL2,ASCC3,1
2677,MYBL2,MCM7,1
2678,MYBL2,CREB3L3,1
2679,MYBL2,PLRG1,1
2680,MYBL2,CAMK2D,1
2681,MYBL2,XPO5,1
2682,MYBL2,PREB,1
2683,MYBL2,SLC38A1,1
2684,MYBL2,DPCD,1
2685,MYBL2,SIRT1,1
2686,MYBL2,AKR1B1,1
2687,MYBL2,POU2F1,1
2688,MYBL2,SF3B3,1
2689,MYBL2,KIF23,1
2690,MYBL2,WDHD1,1
2691,MYBL2,NCOA6,1
2692,MYBL2,ZSCAN21,1
2693,MYBL2,PSAT1,1
2694,MYBL2,RRM1,1
2695,MYBL2,MCM4,1
2696,MYBL2,MYBBP1A,1
2697,MYBL2,HMGN3,1
2698,MYBL2,TAF6,1
2699,MYBL2,ZNF91,1
2700,MYBL2,ZNF101,1
2701,MYBL2,HNRNPUL1,1
2702,MYBL2,COQ3,1
2703,MYBL2,PEMT,1
2704,MYBL2,THOC1,1
2705,MYBL2,KAT7,1
2706,MYBL2,NFYB,1
2707,MYBL2,RRM2,1
2708,MYBL2,E2F4,1
2709,MYBL2,PRC1,1
2710,MYBL2,DAXX,1
2711,MYBL2,FUCA1,1
2712,MYBL2,PARPBP,1
2713,MYBL2,NIP7,1
2714,MYBL2,EEF1A1,1
2715,MYBL2,HINFP,1
2716,MYBL2,ANP32E,1
2717,MYBL2,CKS2,1
2718,MYBL2,EXOSC9,1
2719,MYBL2,SRF,1
2720,MYBL2,TRIM59,1
2721,MYBL2,MYCN,1
2722,MYBL2,TMEM177,1
2723,MYBL2,HMGCL,1
2724,MYBL2,NUP93,1
2725,MYBL2,PIGH,1
2726,MYBL2,CDK1,1
2727,MYBL2,ATIC,1
2728,MYBL2,MST1,1
2729,MYBL2,HGD,1
2730,MYBL2,FOXM1,1
2731,MYBL2,RBPJ,1
2732,MYBL2,AMBP,1
2733,MYBL2,ILF2,1
2734,MYBL2,FUBP1,1
2735,MYBL2,COPS5,1
2736,MYBL2,SMC4,1
2737,MYBL2,PTTG1,1
2738,MYBL2,GALK1,1
2739,MYBL2,RAD51,1
2740,MYBL2,PSIP1,1
2741,MYBL2,FANCD2,1
2742,MYBL2,DPH5,1
2743,MYBL2,CENPF,1
2744,MYBL2,MED20,1
2745,MYBL2,ORC4,1
2746,MYBL2,ATG5,1
2747,MYBL2,BDP1,1
2748,MYBL2,BST2,1
2749,MYBL2,XRCC5,1
2750,MYBL2,EZH2,1
2751,MYBL2,DEK,1
2752,MYBL2,CNBP,1
2753,MYBL2,UMPS,1
2754,MYBL2,NOL10,1
2755,MYBL2,GATM,1
2756,MYBL2,BRCA2,1
2757,MYBL2,POLR1B,1
2758,MYBL2,WBP11,1
2759,MYBL2,NDUFAF5,1
2760,MYBL2,DGAT1,1
2761,MYBL2,SAAL1,1
2762,MYBL2,G6PC3,1
2763,MYBL2,SUV39H2,1
2764,MYBL2,TATDN3,1
2765,MYBL2,HDAC2,1
2766,MYBL2,ARID2,1
2767,MYBL2,IL32,1
2768,MYBL2,F10,1
2769,MYBL2,TPD52L1,1
2770,MYBL2,TFRC,1
2771,MYBL2,ETV4,1
2772,MYBL2,BRIX1,1
2773,MYBL2,ASPH,1
2774,MYBL2,GABPB1,1
2775,MYBL2,ARID3B,1
2776,MYBL2,SNRPB,1
2777,MYBL2,TTR,1
2778,MYBL2,VTN,1
2779,MYBL2,TIPIN,1
2780,MYBL2,DR1,1
2781,MYBL2,DDX54,1
2782,MYBL2,PRKCE,1
2783,MYBL2,E2F5,1
2784,MYBL2,BIRC5,1
2785,MYBL2,TBPL1,1
2786,MYBL2,MRPS27,1
2787,MYBL2,DNAH14,1
2788,MYBL2,BCS1L,1
2789,MYBL2,TSFM,1
2790,MYBL2,ISY1,1
2791,MYBL2,EEF1E1,1
2792,MYBL2,F2,1
2793,MYBL2,MAF,1
2794,MYBL2,GTF2E1,1
2795,MYBL2,ACTL6A,1
2796,MYBL2,TOP2A,1
2797,MYBL2,DRAP1,1
2798,MYBL2,TAF5,1
2799,MYBL2,GSTK1,1
2800,MYBL2,ZNF561,1
2801,MYBL2,DSN1,1
2802,MYBL2,POLR2G,1
2803,MYBL2,CXXC1,1
2804,MYBL2,ALG8,1
2805,MYBL2,GGCT,1
2806,MYBL2,IRF9,1
2807,MYBL2,DROSHA,1
2808,MYBL2,ANLN,1
2809,MYBL2,TGIF2,1
2810,MYBL2,CCNB2,1
2811,MYBL2,WARS,1
2812,MYBL2,MGST2,1
2813,MYBL2,CEP70,1
2814,MYBL2,HMGXB4,1
2815,MYBL2,RAB28,1
2816,MYBL2,DPH6,1
2817,MYBL2,ASGR1,1
2818,MYBL2,RBMX,1
2819,MYBL2,AURKA,1
2820,MYBL2,THRAP3,1
2821,MYBL2,TAF1B,1
2822,MYBL2,ZRANB2,1
2823,MYBL2,CAPG,1
2824,MYBL2,ERCC8,1
2825,MYBL2,FANCI,1
2826,MYBL2,GATA4,1
2827,MYBL2,HMMR,1
2828,MYBL2,DDX39A,1
2829,MYBL2,G2E3,1
2830,MYBL2,SULF2,1
2831,MYBL2,IQCB1,1
2832,MYBL2,SSB,1
2833,MYBL2,PAPOLA,1
2834,MYBL2,COPS2,1
2835,MYBL2,TPX2,1
2836,MYBL2,TTC39C,1
2837,MYBL2,NDUFAF4,1
2838,MYBL2,TCF3,1
2839,MYBL2,GSN,1
2840,MYBL2,ECHDC2,1
2841,MYBL2,ABT1,1
2842,MYBL2,TDP2,1
2843,MYBL2,ZNF232,1
2844,MYBL2,ACOX2,1
2845,MYBL2,SDAD1,1
2846,MYBL2,ZNF766,1
2847,MYBL2,EIF5B,1
2848,MYBL2,CACYBP,1
2849,MYBL2,CUTC,1
2850,MYBL2,JMJD1C,1
2851,MYBL2,S100A16,1
2852,MYBL2,AHSG,1
2853,MYBL2,ING1,1
2854,MYBL2,ILF3,1
2855,MYBL2,BPHL,1
2856,MYBL2,LRR1,1
2857,MYBL2,DPF2,1
2858,MYBL2,PDCD11,1
2859,MYBL2,IVNS1ABP,1
2860,MYBL2,CENPW,1
2861,MYBL2,MTF2,1
2862,MYBL2,GPN3,1
2863,MYBL2,CA2,1
2864,MYBL2,DNMT1,1
2865,MYBL2,PCNA,1
2866,MYBL2,PRMT5,1
2867,MYBL2,EWSR1,1
2868,MYBL2,ZNF143,1
2869,MYBL2,CHEK2,1
2870,MYBL2,ICE2,1
2871,MYBL2,STAT2,1
2872,MYBL2,ADSL,1
2873,MYBL2,FOXA1,1
2874,MYBL2,AURKB,1
2875,MYBL2,BTG1,1
2876,MYBL2,SLC7A6,1
2877,MYBL2,THAP1,1
2878,MYBL2,PA2G4,1
2879,MYBL2,UBL7,1
2880,MYBL2,AEBP2,1
2881,MYBL2,RHOBTB3,1
2882,MYBL2,SRSF2,1
2883,MYBL2,NODAL,1
2884,MYBL2,GYG1,1
2885,MYBL2,HNRNPD,1
2886,MYBL2,RBP4,1
2887,MYBL2,DNMT3A,1
2888,MYBL2,NVL,1
2889,MYBL2,CREB1,1
2890,MYBL2,CDC20,1
2891,MYBL2,ANKRD1,1
2892,MYBL2,EPHX2,1
2893,MYBL2,PLK1,1
2894,MYBL2,CDK5RAP1,1
2895,MYBL2,PARP1,1
2896,MYBL2,DEPDC7,1
2897,MYBL2,DNAJC2,1
2898,MYBL2,ING3,1
2899,MYBL2,MCM2,1
2900,MYBL2,HDAC1,1
2901,MYBL2,AFF4,1
2902,MYBL2,DCAF13,1
2903,MYBL2,MTMR2,1
2904,MYBL2,APOB,1
2905,MYBL2,HIBCH,1
2906,MYBL2,POLR1E,1
2907,MYBL2,RBBP4,1
2908,MYBL2,ANG,1
2909,MYBL2,MED30,1
2910,MYBL2,IL6ST,1
2911,MYBL2,TBL1X,1
2912,MYBL2,RAD51C,1
2913,MYBL2,C11orf1,1
2914,MYBL2,SRSF10,1
2915,MYBL2,NPM1,1
2916,MYBL2,GALM,1
2917,MYBL2,LMO7,1
2918,MYBL2,RFX5,1
2919,MYBL2,DDX20,1
2920,MYBL2,TRIM28,1
2921,MYBL2,ENO1,1
2922,MYBL2,RNPS1,1
2923,MYBL2,HSD17B11,1
2924,MYBL2,HPN,1
2925,MYBL2,NFATC2,1
2926,MYBL2,MPHOSPH9,1
2927,MYBL2,CDKN3,1
2928,MYBL2,TBX3,1
2929,MYBL2,CETN3,1
2930,MYBL2,SRRM1,1
2931,MYBL2,HIST1H1C,1
2932,MYBL2,ZFP64,1
2933,MYBL2,SPINK1,1
2934,MYBL2,TEX10,1
2935,MYBL2,MTTP,1
2936,MYBL2,PAFAH1B3,1
2937,MYBL2,AATF,1
2938,MYBL2,NIF3L1,1
2939,MYBL2,NUP35,1
2940,MYBL2,PPIL1,1
2941,MYBL2,AASS,1
2942,MYBL2,SNAPC1,1
2943,MYBL2,PMS1,1
2944,MYBL2,GEMIN2,1
2945,MYBL2,FGA,1
2946,MYBL2,MORN2,1
2947,MYBL2,KPNA2,1
2948,MYBL2,ASXL1,1
2949,MYBL2,PHB2,1
2950,MYBL2,TMEM69,1
2951,MYBL2,GMPR2,1
2952,MYBL2,MYC,1
2953,MYBL2,TCFL5,1
2954,MYBL2,BRIP1,1
2955,MYBL2,CYP3A5,1
2956,MYBL2,UGP2,1
2957,MYBL2,IMP4,1
2958,MYBL2,GNPNAT1,1
2959,MYBL2,C9orf72,1
2960,MYBL2,CENPE,1
2961,MYBL2,SUB1,1
2962,MYBL2,SRSF3,1
2963,MYBL2,CCDC82,1
2964,MYBL2,RFXANK,1
2965,MYBL2,IFITM2,1
2966,MYBL2,CHD8,1
2967,MYBL2,CRAT,1
2968,MYBL2,YBX1,1
2969,MYBL2,RAD51AP1,1
2970,MYBL2,FOXA2,1
2971,MYBL2,POLR1C,1
2972,MYBL2,DECR1,1
2973,MYBL2,ZNF33A,1
2974,MYBL2,FOSL1,1
2975,MYBL2,BZW2,1
2976,MYBL2,MCM3,1
2977,MYBL2,PYGL,1
2978,MYBL2,BUB1,1
2979,MYBL2,CHEK1,1
2980,MYBL2,POLR2L,1
2981,MYBL2,PRAP1,1
2982,MYBL2,RFC1,1
2983,MYBL2,RAD54B,1
2984,MYBL2,AXL,1
2985,MYBL2,NUDT15,1
2986,MYBL2,KNTC1,1
2987,MYBL2,HNF4A,1
2988,MYBL2,DAB2,1
2989,MYBL2,TNFAIP3,1
2990,MYBL2,ANXA4,1
2991,MYBL2,AGT,1
2992,MYBL2,RNF19A,1
2993,MYBL2,DDC,1
2994,MYBL2,CENPK,1
2995,MYBL2,NUSAP1,1
2996,MYBL2,PDZK1,1
2997,MYBL2,LAMB2,1
2998,MYBL2,ECT2,1
2999,MYBL2,CMC1,1
3000,MYBL2,EBNA1BP2,1
3001,MYBL2,PIH1D1,1
3002,MYBL2,NPRL2,1
3003,MYBL2,DTWD1,1
3004,MYBL2,RUVBL2,1
3005,MYBL2,YARS,1
3006,MYBL2,LCMT1,1
3007,MYBL2,UQCC1,1
3008,MYBL2,BRCA1,1
3009,MYBL2,ZNHIT3,1
3010,MYBL2,LEAP2,1
3011,MYBL2,MPC1,1
3012,MYBL2,MED4,1
3013,MYBL2,CCNB1,1
3014,MYBL2,TFDP2,1
3015,MYBL2,HIST1H1E,1
3016,MYBL2,ECD,1
3017,MYBL2,ZNF227,1
3018,HNF4A,F2,1
3019,HNF4A,POLR1B,1
3020,HNF4A,CKAP2,1
3021,HNF4A,AASS,1
3022,HNF4A,BST2,1
3023,HNF4A,HMGCL,1
3024,HNF4A,NOL10,1
3025,HNF4A,CPSF3,1
3026,HNF4A,ASNSD1,1
3027,HNF4A,LGALS2,1
3028,HNF4A,RRM2,1
3029,HNF4A,HIF3A,1
3030,HNF4A,ATG5,1
3031,HNF4A,FABP1,1
3032,HNF4A,ACADVL,1
3033,HNF4A,RNF19A,1
3034,HNF4A,RBP4,1
3035,HNF4A,GMNN,1
3036,HNF4A,TATDN3,1
3037,HNF4A,PDZK1,1
3038,HNF4A,ZNF770,1
3039,HNF4A,ZNF589,1
3040,HNF4A,HPX,1
3041,HNF4A,UQCC1,1
3042,HNF4A,GTF3C2,1
3043,HNF4A,RREB1,1
3044,HNF4A,DNMT3B,1
3045,HNF4A,GNRH2,1
3046,HNF4A,TFDP1,1
3047,HNF4A,MCM4,1
3048,HNF4A,POLR3D,1
3049,HNF4A,PEF1,1
3050,HNF4A,GSN,1
3051,HNF4A,PRAP1,1
3052,HNF4A,RFC1,1
3053,HNF4A,UMPS,1
3054,HNF4A,PON2,1
3055,HNF4A,HNF1B,1
3056,HNF4A,C12orf10,1
3057,HNF4A,CMC1,1
3058,HNF4A,DAXX,1
3059,HNF4A,BPTF,1
3060,HNF4A,RAD51AP1,1
3061,HNF4A,AIMP2,1
3062,HNF4A,DSN1,1
3063,HNF4A,YARS,1
3064,HNF4A,ASL,1
3065,HNF4A,ZNF354A,1
3066,HNF4A,SERPIND1,1
3067,HNF4A,HNRNPR,1
3068,HNF4A,HGD,1
3069,HNF4A,ZNF232,1
3070,HNF4A,NR2F2,1
3071,HNF4A,EIF5B,1
3072,HNF4A,NUP35,1
3073,HNF4A,HMGN3,1
3074,HNF4A,CEBPA,1
3075,HNF4A,ZNF146,1
3076,HNF4A,NIF3L1,1
3077,HNF4A,EPAS1,1
3078,HNF4A,ZHX1,1
3079,HNF4A,TFDP2,1
3080,HNF4A,AGT,1
3081,HNF4A,RGN,1
3082,HNF4A,MT1X,1
3083,HNF4A,APOC2,1
3084,HNF4A,APOB,1
3085,HNF4A,TK1,1
3086,HNF4A,VTN,1
3087,HNF4A,MATR3,1
3088,HNF4A,SNRPD1,1
3089,HNF4A,EFTUD2,1
3090,HNF4A,BCS1L,1
3091,HNF4A,ANXA4,1
3092,HNF4A,G6PC3,1
3093,HNF4A,MGST2,1
3094,HNF4A,APOA1,1
3095,HNF4A,LGALS1,1
3096,HNF4A,ACOX2,1
3097,HNF4A,TTR,1
3098,HNF4A,ETV4,1
3099,HNF4A,CHD8,1
3100,HNF4A,CDK5RAP1,1
3101,HNF4A,F10,1
3102,HNF4A,ASXL1,1
3103,HNF4A,RBP2,1
3104,HNF4A,PLK1,1
3105,HNF4A,HIF1AN,1
3106,HNF4A,ZNF398,1
3107,HNF4A,DNPEP,1
3108,HNF4A,JUND,1
3109,HNF4A,MT1G,1
3110,HNF4A,TDP2,1
3111,HNF4A,AGTRAP,1
3112,HNF4A,NDUFAF5,1
3113,HNF4A,RAMP1,1
3114,HNF4A,SUB1,1
3115,HNF4A,RUVBL1,1
3116,HNF4A,TCF19,1
3117,HNF4A,BTG2,1
3118,HNF4A,GALK1,1
3119,HNF4A,LEAP2,1
3120,HNF4A,FANCD2,1
3121,HNF4A,DDIT4,1
3122,HNF4A,DDC,1
3123,HNF4A,SULT1A2,1
3124,HNF4A,RFC2,1
3125,HNF4A,FANCL,1
3126,HNF4A,UHRF1,1
3127,HNF4A,TBL1X,1
3128,HNF4A,CUTC,1
3129,HNF4A,C17orf75,1
3130,HNF4A,SRF,1
3131,HNF4A,CREB3L3,1
3132,HNF4A,PRIM1,1
3133,HNF4A,GMPR2,1
3134,HNF4A,AURKB,1
3135,HNF4A,NEDD1,1
3136,HNF4A,FOXA1,1
3137,HNF4A,MORN2,1
3138,HNF4A,ATL2,1
3139,HNF4A,HPN,1
3140,HNF4A,CAPG,1
3141,HNF4A,FOXP1,1
3142,HNF4A,TMEM120A,1
3143,HNF4A,TPX2,1
3144,HNF4A,CDKN1A,1
3145,HNF4A,ZNF567,1
3146,HNF4A,FOSL2,1
3147,HNF4A,HIBCH,1
3148,HNF4A,ECHDC2,1
3149,HNF4A,OCIAD2,1
3150,HNF4A,NUP54,1
3151,HNF4A,CBX3,1
3152,HNF4A,SLC35D2,1
3153,HNF4A,MCM8,1
3154,HNF4A,PHF5A,1
3155,HNF4A,EEF1E1,1
3156,HNF4A,PMS1,1
3157,HNF4A,TFE3,1
3158,HNF4A,TF,1
3159,HNF4A,KLF6,1
3160,HNF4A,RBM39,1
3161,HNF4A,SLC7A6,1
3162,HNF4A,CDCA3,1
3163,HNF4A,PWP1,1
3164,HNF4A,DNMT3A,1
3165,HNF4A,ZDHHC4,1
3166,HNF4A,HNRNPD,1
3167,HNF4A,POLR2D,1
3168,HNF4A,WDR12,1
3169,HNF4A,MED20,1
3170,HNF4A,TCFL5,1
3171,HNF4A,SLC25A20,1
3172,HNF4A,MLXIPL,1
3173,HNF4A,PIGH,1
3174,HNF4A,MTERF3,1
3175,HNF4A,ING1,1
3176,HNF4A,MST1,1
3177,HNF4A,HIPK2,1
3178,HNF4A,IQGAP2,1
3179,HNF4A,CSDE1,1
3180,HNF4A,HSD17B11,1
3181,HNF4A,TBPL1,1
3182,HNF4A,ABT1,1
3183,HNF4A,SERTAD3,1
3184,HNF4A,DRAP1,1
3185,HNF4A,SFRP1,1
3186,HNF4A,ZNF638,1
3187,HNF4A,GTF2H2,1
3188,HNF4A,MTF2,1
3189,HNF4A,DPH6,1
3190,HNF4A,TTC39C,1
3191,HNF4A,LMO7,1
3192,HNF4A,GATA4,1
3193,HNF4A,BUB1B,1
3194,HNF4A,CRAT,1
3195,HNF4A,PRKCE,1
3196,HNF4A,GALM,1
3197,HNF4A,NEK2,1
3198,HNF4A,STX8,1
3199,HNF4A,PHB2,1
3200,HNF4A,BRIP1,1
3201,HNF4A,LAMB2,1
3202,HNF4A,POP5,1
3203,HNF4A,MAZ,1
3204,HNF4A,NOP16,1
3205,HNF4A,ZNRD1,1
3206,HNF4A,BPHL,1
3207,HNF4A,NR2F6,1
3208,HNF4A,NFKBIZ,1
3209,HNF4A,SNRPB,1
3210,HNF4A,DCLRE1C,1
3211,HNF4A,CETN3,1
3212,HNF4A,MAF,1
3213,HNF4A,DCTPP1,1
3214,HNF4A,ZNF670,1
3215,HNF4A,NODAL,1
3216,HNF4A,PYGL,1
3217,HNF4A,C11orf1,1
3218,HNF4A,EYA3,1
3219,HNF4A,WDR43,1
3220,HNF4A,CHEK2,1
3221,HNF4A,ECD,1
3222,HNF4A,GMEB1,1
3223,HNF4A,PLA2G12B,1
3224,HNF4A,NFATC2,1
3225,HNF4A,GTF2H3,1
3226,HNF4A,OAZ2,1
3227,HNF4A,TNFAIP3,1
3228,HNF4A,ZNF397,1
3229,HNF4A,TMEM177,1
3230,HNF4A,CUEDC2,1
3231,HNF4A,ILF3,1
3232,HNF4A,DERA,1
3233,HNF4A,FOXA2,1
3234,HNF4A,IFITM1,1
3235,HNF4A,COPS2,1
3236,HNF4A,S100A16,1
3237,SMARCA4,MTHFD2,1
3238,SMARCA4,TRERF1,1
3239,SMARCA4,ZFP64,1
3240,SMARCA4,GATM,1
3241,SMARCA4,SUV39H2,1
3242,SMARCA4,RUVBL1,1
3243,SMARCA4,TEX10,1
3244,SMARCA4,ATIC,1
3245,SMARCA4,GSN,1
3246,SMARCA4,EEF1A1,1
3247,SMARCA4,PSMG1,1
3248,SMARCA4,BMPR1A,1
3249,SMARCA4,KIF23,1
3250,SMARCA4,PCNA,1
3251,SMARCA4,SMC4,1
3252,SMARCA4,NRIP1,1
3253,SMARCA4,HERPUD1,1
3254,SMARCA4,SGK1,1
3255,SMARCA4,BMP2,1
3256,SMARCA4,THYN1,1
3257,SMARCA4,ANP32E,1
3258,SMARCA4,ETV5,1
3259,SMARCA4,GMPS,1
3260,SMARCA4,CDK1,1
3261,SMARCA4,ZBTB24,1
3262,SMARCA4,HNRNPR,1
3263,SMARCA4,TRIP13,1
3264,SMARCA4,ANXA4,1
3265,SMARCA4,RNF19A,1
3266,SMARCA4,RBBP4,1
3267,SMARCA4,LGALS3,1
3268,SMARCA4,PRC1,1
3269,SMARCA4,TARDBP,1
3270,SMARCA4,ING5,1
3271,SMARCA4,DTWD1,1
3272,SMARCA4,AEBP2,1
3273,SMARCA4,MTERF3,1
3274,SMARCA4,GABPB1,1
3275,SMARCA4,MTMR2,1
3276,SMARCA4,ZFHX3,1
3277,SMARCA4,KLHL7,1
3278,SMARCA4,ELL2,1
3279,SMARCA4,SMAD5,1
3280,SMARCA4,CREB1,1
3281,SMARCA4,SLC7A6,1
3282,SMARCA4,XBP1,1
3283,SMARCA4,MED14,1
3284,SMARCA4,CENPF,1
3285,SMARCA4,DERA,1
3286,SMARCA4,USP7,1
3287,SMARCA4,SMARCA5,1
3288,SMARCA4,PSAT1,1
3289,SMARCA4,HIST1H1E,1
3290,SMARCA4,TCERG1,1
3291,SMARCA4,PSIP1,1
3292,SMARCA4,NOL10,1
3293,SMARCA4,MPC1,1
3294,SMARCA4,DPH6,1
3295,SMARCA4,E2F8,1
3296,SMARCA4,BPHL,1
3297,SMARCA4,ZNF638,1
3298,SMARCA4,RNF2,1
3299,SMARCA4,GYG1,1
3300,SMARCA4,ZNF143,1
